Unnamed: 0,ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Directors,Genres,Country,Language,Runtime,Rotten Tomatoes Rating
10842,10843,A Moonless Night,2014,,6.6,,0,0,1,0,0,Germán Tejeira,"Comedy,Drama","Uruguay,Argentina",Spanish,78.0,NA
10843,10844,Peanut Gallery,2015,,7.9,,0,0,1,0,0,Molly Gandour,"Documentary,Biography",United States,English,93.0,NA
10844,10845,Hard as Nails,2007,18+,5.5,,0,0,1,0,0,Joseph H. Lewis,"Drama,Western",United States,"English,Spanish",80.0,NA
10845,10846,The Quiet Hour,2016,,4.7,,0,0,1,0,0,Stéphanie Joalland,"Drama,Sci-Fi,Thriller","United Kingdom,Ireland",English,85.0,NA
10846,10847,The Note II: Taking a Chance on Love,2009,,5.8,,0,0,1,0,0,Douglas Barr,Romance,Canada,English,88.0,
10847,10848,Cinema Six,2013,,6.0,,0,0,1,0,0,"Mark Potts,Cole Selix",Comedy,United States,English,80.0,NA
10848,10849,Vengeance Valley,1951,,5.9,,0,0,1,0,0,Richard Thorpe,Western,United States,English,83.0,100
10849,10850,The Bone Snatcher,2003,18+,4.4,,0,0,1,0,0,Jason Wulfsohn,"Horror,Mystery,Sci-Fi,Thriller","United Kingdom,Canada,South Africa",English,90.0,0
10850,10851,Bigfootville,2002,,6.7,,0,0,1,0,0,Bruce Burgess,Documentary,United Kingdom,English,46.0,
10851,10852,Bayou Blue,2011,,6.2,,0,0,1,0,0,"Alix Lambert,David McMahon","Documentary,Crime,Drama,News",United States,English,79.0,NA
10852,10853,Cairo Drive,2013,13+,7.5,,0,0,1,0,0,Sherief Elkatsha,"Documentary,Comedy,Drama","Egypt,United States","Arabic,English",77.0,NA
10853,10854,Rappaccini's Daughter,1980,,5.4,,0,0,1,0,0,Dezsö Magyar,"Drama,Fantasy,Mystery,Romance",United States,English,55.0,NA
10854,10855,A Country Christmas,2013,7+,5.9,,0,0,1,0,0,Dustin Rikert,Family,United States,English,91.0,NA
10855,10856,The Anonymous Heroes,1971,,6.1,,0,0,1,0,0,Cheh Chang,"Action,Comedy",Hong Kong,Mandarin,103.0,NA
10856,10857,1313: Haunted Frat,2011,16+,4.1,,0,0,1,0,0,David DeCoteau,Horror,United States,English,75.0,NA
10857,10858,Shadows Run Black,1984,,3.1,,0,0,1,0,0,Howard Heard,"Crime,Horror",United States,English,88.0,NA
10858,10859,Tornado Valley,2009,,4.3,,0,0,1,0,0,Andrew C. Erin,"Drama,Thriller","United States,Canada",English,87.0,
10859,10860,48 Angels,2006,13+,5.6,,0,0,1,0,0,Marion Comer,Drama,Ireland,English,92.0,NA
10860,10861,The People Across the Lake,1988,7+,5.4,,0,0,1,0,0,Arthur Allan Seidelman,"Horror,Thriller",Canada,English,95.0,NA
10861,10862,I Heard the Owl Call My Name,1973,,7.5,,0,0,1,0,0,Daryl Duke,Drama,United States,English,90.0,NA
10862,10863,Suhaag,1994,,5.7,,0,0,1,0,0,Manmohan Desai,"Action,Drama,Musical,Romance",India,"Hindi,Punjabi",164.0,NA
10863,10864,Cat Ladies,2009,,7.0,,0,0,1,0,0,Christie Callan-Jones,Documentary,Canada,English,60.0,NA
10864,10865,Across the Line: The Exodus of Charlie Wright,2010,18+,5.3,,0,0,1,0,0,R. Ellis Frazier,"Action,Crime,Drama,Thriller",United States,English,94.0,NA
10865,10866,Point B,2015,,6.0,,0,0,1,0,0,Conor Long,"Comedy,Sci-Fi",United States,English,94.0,70
10866,10867,A Gift Horse,2015,all,5.7,,0,0,1,0,0,Teddy Smith,Family,United States,English,83.0,NA
10867,10868,The Last Lovecraft: Relic of Cthulhu,2009,,5.5,,0,0,1,0,0,Henry Saine,"Adventure,Comedy,Horror",United States,English,78.0,NA
10868,10869,All The Man I Need,2017,,,,0,0,1,0,0,,Music,,,,
10869,10870,Where Were You When I Needed You,1986,,,,0,0,1,0,0,,"Short,Music",United States,English,4.0,
10870,10871,Hayride 2,2015,18+,2.9,,0,0,1,0,0,Terron R. Parsons,"Action,Horror,Thriller",United States,English,92.0,NA
10871,10872,The KGB Connections,1982,,8.1,,0,0,1,0,0,Martyn Burke,Documentary,Canada,English,131.0,
10872,10873,The Arroyo,2014,,6.2,,0,0,1,0,0,Jeremy Danial Boreing,Drama,United States,English,90.0,NA
10873,10874,Stripped to Kill,1987,18+,4.9,,0,0,1,0,0,Katt Shea,"Crime,Drama,Horror,Mystery,Thriller",United States,English,88.0,NA
10874,10875,Blunt Force Trauma,2015,,4.6,,0,0,1,0,0,Ken Sanzel,Action,United States,English,97.0,NA
10875,10876,Dawn Rider,2012,18+,4.9,,0,0,1,0,0,Terry Miles,Western,Canada,English,94.0,NA
10876,10877,Ticket Out,2011,13+,4.6,,0,0,1,0,0,Doug Lodato,"Action,Crime,Drama,Thriller",United States,English,90.0,NA
10877,10878,Farm Girl in New York,2008,,5.2,,0,0,1,0,0,J. Robert Spencer,Comedy,United States,English,82.0,NA
10878,10879,Such Good People,2014,,4.7,,0,0,1,0,0,Stewart Wade,"Comedy,Mystery",United States,"English,Spanish",97.0,NA
10879,10880,Red Garters,1954,,6.0,,0,0,1,0,0,George Marshall,"Action,Music,Romance,Western",United States,English,91.0,NA
10880,10881,The Bray Road Beast,2018,,5.2,,0,0,1,0,0,Seth Breedlove,Documentary,United States,English,66.0,NA
10881,10882,Maladies,2013,16+,5.2,5%,0,0,1,0,0,Carter,Drama,United States,English,96.0,5
10882,10883,Jake Squared,2014,18+,4.6,22%,0,0,1,0,0,Howard Goldberg,"Comedy,Drama",United States,English,100.0,22
10883,10884,The Man From Utah,1934,all,5.2,,0,0,1,0,0,Robert N. Bradbury,"Adventure,Crime,Romance,Sport,Western",United States,English,55.0,NA
10884,10885,Between Two Worlds,2015,,5.6,,0,0,1,0,0,Fritz Lang,"Drama,Fantasy,Thriller",Germany,German,97.0,NA
10885,10886,Last of the Mississippi Jukes,2003,,7.2,,0,0,1,0,0,Robert Mugge,Documentary,United States,English,86.0,NA
10886,10887,House Hunting,2013,18+,5.2,,0,0,1,0,0,Eric Hurt,"Horror,Mystery,Thriller",United States,English,102.0,NA
10887,10888,A Dangerous Idea,2016,,5.8,,0,0,1,0,0,Stephanie Welch,Documentary,United States,English,106.0,NA
10888,10889,23 1/2 Hours Leave,1937,,5.2,,0,0,1,0,0,John G. Blystone,"Comedy,Music,War",United States,English,72.0,
10889,10890,Black Diamond,2020,,6.3,,0,0,1,0,0,Andrzej Bartkowiak,"Action,Crime,Drama,Thriller",United States,"English,Mandarin,Korean",101.0,NA
10890,10891,I Was a Teenage Zombie,1987,,4.6,20%,0,0,1,0,0,John Elias Michalakis,"Comedy,Horror",United States,English,90.0,20
10891,10892,The Diary of Preston Plummer,2012,,6.1,,0,0,1,0,0,Sean Ackerman,Drama,United States,English,82.0,NA
10892,10893,The Sky Is Gray,1980,,7.4,,0,0,1,0,0,Stan Lathan,Drama,United States,English,46.0,NA
10893,10894,Headgame,2018,18+,3.9,,0,0,1,0,0,Steven Judd,Horror,United States,,92.0,NA
10894,10895,America's Parking Lot,2012,,8.1,,0,0,1,0,0,Jonny Mars,"Documentary,Drama,News,Sport",United States,English,70.0,NA
10895,10896,A Zombie Invasion,2012,,5.4,,0,0,1,0,0,"Matt Green,Kely McClung",Horror,United States,English,94.0,NA
10896,10897,Horn from the Heart: The Paul Butterfield Story,2018,,7.5,,0,0,1,0,0,John Anderson,"Documentary,Biography,Music",United States,English,95.0,89
10897,10898,A Haunting on Hamilton Street,2010,,5.1,,0,0,1,0,0,Steven 'Prozak' Shippy,Documentary,United States,English,90.0,
10898,10899,Swami,2007,,7.0,,0,0,1,0,0,Basu Chatterjee,Drama,India,Hindi,129.0,NA
10899,10900,The Possession Experiment,2016,,3.5,20%,0,0,1,0,0,Scott B. Hansen,"Horror,Thriller",United States,English,84.0,20
10900,10901,A Dog's Life,2013,,7.0,,0,0,1,0,0,"Paolo Cavara,Gualtiero Jacopetti,Franco Prosperi",Documentary,Italy,Italian,108.0,NA
10901,10902,The Star Next Door,2017,,6.6,,0,0,1,0,0,,"Game-Show,Music",United States,English,60.0,
10902,10903,Don't Shoot the Pharmacist,2008,18+,7.8,,0,0,1,0,0,David Broitman,Comedy,United States,English,79.0,
10903,10904,The Testimony,2015,,7.3,,0,0,1,0,0,Pietro Germi,"Crime,Drama",Italy,Italian,98.0,NA
10904,10905,The Pagan Queen,2009,,5.7,,0,0,1,0,0,Constantin Werner,"Fantasy,History,Romance","Czech Republic,United States",English,99.0,NA
10905,10906,Dreaming Out Loud,1940,7+,6.7,,0,0,1,0,0,Paige Suzanne,"Short,Drama",United States,,,NA
10906,10907,Kettle of Fish,2006,18+,5.1,18%,0,0,1,0,0,Claudia Myers,"Comedy,Romance",United States,English,97.0,18
10907,10908,Spilt Milk,2011,,5.4,,0,0,1,0,0,Blake Calhoun,Comedy,United States,English,82.0,NA
10908,10909,The Shadow Returns,1946,,5.9,,0,0,1,0,0,"Phil Rosen,William Beaudine","Comedy,Crime,Mystery",United States,English,61.0,NA
10909,10910,First We Take Brooklyn,2018,18+,3.8,,0,0,1,0,0,Danny A. Abeckaser,"Crime,Drama,Thriller",United States,English,91.0,
10910,10911,Cape Karma,2007,,4.4,,0,0,1,0,0,Pankaj Advani,"Drama,Mystery,Thriller",India,"English,Hindi,Punjabi",90.0,
10911,10912,National Lampoon's The Legend of Awesomest Maximus,2011,18+,4.2,,0,0,1,0,0,Jeff Kanew,"Action,Comedy",United States,English,90.0,
10912,10913,A Christmas Without Snow,1980,,5.8,,0,0,1,0,0,John Korty,"Drama,Music",United States,English,120.0,NA
10913,10914,Queen Under Review: 1973-1980,2007,,7.5,,0,0,1,0,0,Chris Davies,"Documentary,Music",United Kingdom,English,78.0,NA
10914,10915,Drones,2013,,4.4,33%,0,0,1,0,0,Andrew Niccol,"Drama,Thriller,War",United States,English,102.0,33
10915,10916,The Giant Gila Monster,1959,,3.6,22%,0,0,1,0,0,Ray Kellogg,"Horror,Sci-Fi,Thriller",United States,English,74.0,22
10916,10917,Mistress of the Apes,1979,18+,3.4,,0,0,1,0,0,Larry Buchanan,Adventure,United States,English,84.0,NA
10917,10918,Aleppo. Notatki z ciemnosci,2014,13+,6.9,,0,0,1,0,0,"Michal Przedlacki,Wojciech Szumowski","Documentary,Action,Biography,History,War","Poland,Syria","English,Arabic,Polish",87.0,
10918,10919,Redeemer,2014,,5.3,,0,0,1,0,0,,Drama,United States,,,NA
10919,10920,Irene in Time,2009,13+,4.7,29%,0,0,1,0,0,Henry Jaglom,"Comedy,Drama,Romance",United States,English,95.0,29
10920,10921,Me and My Mates vs. The Zombie Apocalypse,2015,,4.9,,0,0,1,0,0,Declan Shrubb,"Comedy,Horror",Australia,English,90.0,NA
10921,10922,Adopted,2008,all,6.6,,0,0,1,0,0,Georgia Tanner,Drama,United States,English,114.0,NA
10922,10923,Zombies Anonymous: Last Rites of the Dead,2006,,4.6,,0,0,1,0,0,Marc Fratto,"Comedy,Horror",United States,English,118.0,
10923,10924,Forgotten Pistolero,1969,,6.6,,0,0,1,0,0,Ferdinando Baldi,Western,"Italy,Spain",Italian,80.0,NA
10924,10925,What Iva Recorded,2005,,6.9,,0,0,1,0,0,Tomislav Radic,Drama,Croatia,"English,German,Croatian",92.0,NA
10925,10926,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,18+,4.4,,0,0,1,0,0,"Michael Herz,Lloyd Kaufman","Action,Comedy,Fantasy,Horror,Sci-Fi",United States,English,102.0,
10926,10927,New World Order: The End Has Come,2013,,3.8,,0,0,1,0,0,Duane McCoy,"Drama,Thriller",United States,English,86.0,NA
10927,10928,The Terror of Tiny Town,1938,,3.8,,0,0,1,0,0,Sam Newfield,Western,United States,English,62.0,NA
10928,10929,Road Show,1941,,6.1,,0,0,1,0,0,Hal Roach,"Comedy,Music",United States,English,87.0,NA
10929,10930,Three Days in August,2016,13+,4.8,,0,0,1,0,0,Johnathan Brownlee,Drama,"United States,Canada",English,97.0,NA
10930,10931,Tennessee's Partner,1955,,6.5,,0,0,1,0,0,Allan Dwan,"Action,Romance,Western",United States,English,87.0,NA
10931,10932,Evel Knievel,1971,,5.1,,0,0,1,0,0,Marvin J. Chomsky,"Action,Biography,Drama",United States,English,88.0,NA
10932,10933,Daddy's Home,2014,,3.9,,0,0,1,0,0,Amy Heckerling,Comedy,United States,English,93.0,30
10933,10934,The Perfect You,2002,18+,5.6,,0,0,1,0,0,Matthew Miller,"Comedy,Romance",United States,English,90.0,NA
10934,10935,"A Boy, a Girl and a Dog",1946,,7.0,,0,0,1,0,0,Herbert Kline,"Action,Drama,War",United States,English,75.0,
10935,10936,The Marines Are Coming,1934,,5.4,,0,0,1,0,0,David Howard,"Action,Drama,Romance,War",United States,English,74.0,NA
10936,10937,America's Most Haunted,2013,,4.3,,0,0,1,0,0,Chris Randall,"Comedy,Horror",United States,English,85.0,NA
10937,10938,TangerineLAnd,2015,,7.0,,0,0,1,0,0,Kellen Garner,"Adventure,Comedy,Drama,Romance",United States,English,96.0,
10938,10939,The Lion of Thebes,1964,,5.2,,0,0,1,0,0,Giorgio Ferroni,"Action,Adventure,Drama","Italy,France","Italian,Spanish",88.0,NA
10939,10940,Ice Twisters,2009,13+,4.1,,0,0,1,0,0,Steven R. Monroe,"Action,Adventure,Drama,Sci-Fi,Thriller","Canada,United States",English,86.0,NA
10940,10941,One Night in Istanbul,2014,13+,5.2,,0,0,1,0,0,James Marquand,"Comedy,Sport",United Kingdom,,93.0,NA
10941,10942,D-Day 360,2014,7+,7.8,,0,0,1,0,0,Ian Duncan,Documentary,,English,60.0,
10942,10943,Stoic,2009,,5.0,,0,0,1,0,0,Isaac Florentine,"Action,Drama,Thriller","Bulgaria,United States",English,87.0,NA
10943,10944,Jab Pyaar Kisise Hota Hai,1998,,5.8,,0,0,1,0,0,Deepak Sareen,"Comedy,Drama,Romance",India,Hindi,154.0,
10944,10945,Who Needs Enemies,2013,,5.5,20%,0,0,1,0,0,Peter Stylianou,"Crime,Drama,Thriller",United Kingdom,English,91.0,33
10945,10946,My Other Mother,2014,7+,6.0,,0,0,1,0,0,Stan Foster,Drama,United States,English,86.0,
10946,10947,Blue Steel,1934,all,5.4,,0,0,1,0,0,Cullen Blaine,"Action,Sci-Fi,Thriller",United States,English,90.0,75
10947,10948,Ek Cup Chya,2009,,7.8,,0,0,1,0,0,"Sumitra Bhave,Sunil Sukthankar",Drama,India,Marathi,120.0,
10948,10949,An Indecent Obsession,1985,,6.7,,0,0,1,0,0,Lex Marinos,"Drama,Romance,War",Australia,English,100.0,
10949,10950,Scientology: The Ex-Files,2010,7+,,,0,0,1,0,0,,,,,,
10950,10951,How to Kill a Zombie,2014,,4.3,,0,0,1,0,0,Tiffany McLean,"Comedy,Horror",United States,English,91.0,NA
10951,10952,Getting Lucky,1989,,4.2,,0,0,1,0,0,Michael Paul Girard,"Comedy,Fantasy",United States,English,85.0,NA
10952,10953,Spinning Into Butter,2007,18+,4.3,16%,0,0,1,0,0,Mark Brokaw,Drama,United States,English,86.0,16
10953,10954,Disposable,2017,,5.9,,0,0,1,0,0,Daniel Cayarga,Thriller,United States,English,80.0,NA
10954,10955,Arizona Bound,1941,,6.5,,0,0,1,0,0,Spencer Gordon Bennet,"Action,Romance,Western",United States,English,57.0,NA
10955,10956,POPaganda: The Art & and Crimes of Ron English,2006,,7.3,,0,0,1,0,0,Pedro Carvajal,Documentary,United States,English,78.0,NA
10956,10957,Space Amoeba,1970,all,5.3,,0,0,1,0,0,Ishirô Honda,"Adventure,Sci-Fi",Japan,Japanese,84.0,NA
10957,10958,Holy Terror,2017,,3.6,,0,0,1,0,0,Alfred Sole,"Crime,Drama,Horror,Mystery,Thriller",United States,English,107.0,NA
10958,10959,West Virginia,2016,,6.8,,0,0,1,0,0,,,United States,English,,60
10959,10960,Patient Seventeen,2017,,3.5,,0,0,1,0,0,Jeremy Kenyon Lockyer Corbell,"Documentary,Mystery",United States,English,68.0,NA
10960,10961,Luther the Geek,1989,,5.1,,0,0,1,0,0,Carlton J. Albright,"Comedy,Horror",United States,English,80.0,NA
10961,10962,Divorce Invitation,2012,,4.6,,0,0,1,0,0,S.V. Krishna Reddy,"Comedy,Romance",United States,English,110.0,NA
10962,10963,Act Your Age,2011,,6.5,,0,0,1,0,0,Robin Christian,"Comedy,Drama",United States,English,101.0,NA
10963,10964,Amit Sahni Ki List,2014,18+,5.5,,0,0,1,0,0,Ajay Bhuyan,"Comedy,Romance",India,Hindi,110.0,NA
10964,10965,This Matter of Marriage,1998,,6.0,,0,0,1,0,0,Brad Turner,"Drama,Romance",Canada,English,95.0,NA
10965,10966,Pregnant in America,2008,16+,5.8,,0,0,1,0,0,Steve Buonaugurio,Documentary,United States,English,104.0,NA
10966,10967,WWJD: What Would Jesus Do? The Journey Continues,2015,,4.7,,0,0,1,0,0,Gabriel Sabloff,Drama,United States,English,95.0,NA
10967,10968,Roaming,2013,,6.3,,0,0,1,0,0,Michael Ray Fox,"Drama,Romance",Canada,English,80.0,17
10968,10969,Beyond the Spectrum,2017,,5.1,,0,0,1,0,0,Darcy Weir,"Documentary,History,Mystery,Sci-Fi,Thriller","Canada,United States,Australia",English,62.0,NA
10969,10970,Mimi and Dona,2014,,7.6,,0,0,1,0,0,Sophie Sartain,"Documentary,Drama",United States,English,65.0,NA
10970,10971,"Love, Concord",2012,,8.1,,0,0,1,0,0,Gustavo Guardado Jr.,Comedy,United States,English,90.0,NA
10971,10972,Mandao of the Dead,2018,,5.5,,0,0,1,0,0,Scott Dunn,"Comedy,Horror,Sci-Fi",United States,English,74.0,NA
10972,10973,Blood Is Blood,2016,,4.1,,0,0,1,0,0,Stuart Sauvarin,"Horror,Thriller",United States,English,80.0,NA
10973,10974,Tennessee Whiskey: The Dean Dillon Story,2017,,7.4,,0,0,1,0,0,Cole Claassen,Documentary,,,82.0,NA
10974,10975,The Clairvoyant,1935,all,6.7,,0,0,1,0,0,Armand Mastroianni,"Horror,Mystery,Thriller",United States,English,97.0,NA
10975,10976,13 Demons,2016,,3.1,,0,0,1,0,0,Daniel Falicki,"Horror,Thriller",United States,English,80.0,
10976,10977,Billy Club,2013,,5.4,,0,0,1,0,0,"Drew Rosas,Nick Sommer","Comedy,Horror",United States,English,94.0,NA
10977,10978,Aarti,1962,,7.0,,0,0,1,0,0,Phani Majumdar,"Family,Musical,Romance",India,Hindi,156.0,NA
10978,10979,Descent,2005,7+,3.3,,0,0,1,0,0,Neil Marshall,"Adventure,Horror,Thriller",United Kingdom,English,99.0,86
10979,10980,CALL TV,2018,,5.8,,0,0,1,0,0,Norberto Ramos del Val,"Comedy,Crime,Horror,Thriller",Spain,Spanish,84.0,
10980,10981,Love Come Down,2000,18+,5.8,,0,0,1,0,0,Clement Virgo,Drama,Canada,English,99.0,NA
10981,10982,Legend of a Warrior,2012,,6.6,,0,0,1,0,0,Corey Lee,Documentary,Canada,English,78.0,NA
10982,10983,Warren Miller's Off the Grid,2006,,7.6,,0,0,1,0,0,Max Bervy,Documentary,United States,English,96.0,NA
10983,10984,The Ape,1940,all,4.6,40%,0,0,1,0,0,"Merian C. Cooper,Ernest B. Schoedsack","Adventure,Horror,Sci-Fi",United States,English,100.0,90
10984,10985,Delicious,2013,,5.2,,0,0,1,0,0,,"Comedy,Drama",United Kingdom,English,45.0,NA
10985,10986,Street Fighter: Round One - FIGHT!,2009,16+,6.9,,0,0,1,0,0,,"Action,Adventure,Fantasy,Thriller","Japan,United States",,68.0,NA
10986,10987,Trigger Point,2015,,4.3,,0,0,1,0,0,Philippe Gagnon,Thriller,Canada,English,87.0,14
10987,10988,Liberty & Slavery,2016,,8.2,,0,0,1,0,0,A. Troy Thomas,"Documentary,Biography,History",United States,English,86.0,NA
10988,10989,Rakhi,2006,,6.4,,0,0,1,0,0,Krishna Vamsi,"Action,Drama",India,Telugu,173.0,NA
10989,10990,Piranhaconda,2012,16+,2.9,,0,0,1,0,0,Jim Wynorski,"Action,Horror,Sci-Fi",United States,English,86.0,NA
10990,10991,Law of the Pampas,1939,,7.0,,0,0,1,0,0,Nate Watt,"Adventure,Western",United States,English,72.0,NA
10991,10992,All Between Us,2018,16+,2.8,,0,0,1,0,0,Jamie Jones,Comedy,United States,English,80.0,NA
10992,10993,Straight,2007,,5.1,,0,0,1,0,0,Nicolas Flessa,"Crime,Drama,Romance",Germany,"German,English",59.0,89
10993,10994,Varan the Unbelievable,1962,,4.9,,0,0,1,0,0,"Jerry A. Baerwitz,Ishirô Honda,Motoyoshi Oda","Horror,Sci-Fi","Japan,United States",English,70.0,NA
10994,10995,Train to Stockholm,1969,,7.4,,0,0,1,0,0,Erik Reese,"Adventure,Drama,Romance","Sweden,United States","English,Swedish",69.0,
10995,10996,The Four Skulls of Jonathan Drake,1959,,5.8,,0,0,1,0,0,Edward L. Cahn,"Horror,Mystery",United States,English,70.0,NA
10996,10997,Angels & Dust,2013,,6.7,,0,0,1,0,0,Héctor Herrera,"Documentary,Adventure,Drama","Spain,Panama,United States",Spanish,79.0,NA
10997,10998,Lady Behave!,1937,,6.3,,0,0,1,0,0,Lloyd Corrigan,"Comedy,Romance",United States,English,70.0,
10998,10999,Wake Me When the War Is Over,1969,,5.2,,0,0,1,0,0,Gene Nelson,"Comedy,War",United States,"German,English",74.0,
10999,11000,Best of Shaolin Kung Fu,2003,,5.6,,0,0,1,0,0,"Jen-Tao Chang,Shao-Peng Chen",Action,Taiwan,Mandarin,78.0,NA
11000,11001,Gorging,2013,all,7.3,,0,0,1,0,0,Brian Olliver,"Documentary,Adventure,Biography,Sport",United States,English,90.0,NA
11001,11002,Lipsett Diaries,2010,,7.2,,0,0,1,0,0,Theodore Ushev,"Animation,Short",Canada,French,14.0,
11002,11003,The McMasters,1970,,6.0,,0,0,1,0,0,Alf Kjellin,"Action,Drama,Western",United States,English,90.0,NA
11003,11004,Animal ABCs,2011,all,,,0,0,1,0,0,,Family,,,,
11004,11005,Sugar Daddies,2014,7+,5.0,,0,0,1,0,0,Doug Campbell,"Drama,Thriller",United States,English,90.0,100
11005,11006,The Manster,1959,,5.4,,0,0,1,0,0,"George P. Breakston,Kenneth G. Crane","Horror,Sci-Fi","Japan,United States",English,73.0,NA
11006,11007,Jay Mohr: Funny for a Girl,2012,18+,6.5,,0,0,1,0,0,Scott L. Montoya,"Documentary,Comedy",United States,English,57.0,
11007,11008,Friends and Romans,2015,,7.6,,0,0,1,0,0,Christopher Kublan,Comedy,United States,English,97.0,NA
11008,11009,Adventures in Odyssey: In Harm's Way,1997,,6.8,,0,0,1,0,0,"Stephen Stiles,Robert Vernon,Mike Joens,Ken C. Johnson","Animation,Short,Family",United States,English,30.0,
11009,11010,Having You,2013,,6.4,,0,0,1,0,0,Sam Hoare,"Comedy,Drama",United Kingdom,English,92.0,NA
11010,11011,Angel of the Skies,2013,13+,4.0,,0,0,1,0,0,Christopher-Lee dos Santos,"Crime,Drama,Thriller,War",South Africa,"German,English",98.0,NA
11011,11012,Premachi Goshta,2013,,7.2,,0,0,1,0,0,Satish Rajwade,Romance,India,Marathi,126.0,NA
11012,11013,The Shadow Effect,2017,,4.2,,0,0,1,0,0,"Obin Olson,Amariah Olson","Action,Drama,Mystery,Sci-Fi,Thriller",United States,English,93.0,NA
11013,11014,Lafayette: The Lost Hero,2010,7+,7.8,,0,0,1,0,0,Oren Jacoby,Documentary,United States,"English,French",53.0,NA
11014,11015,Spirit Trap,2005,18+,4.4,20%,0,0,1,0,0,David Smith,"Horror,Thriller",United Kingdom,English,91.0,20
11015,11016,Deadline,2012,13+,4.7,,0,0,1,0,0,Ron Howard,"Comedy,Drama",United States,English,112.0,NA
11016,11017,First House on the Hill,2017,,4.2,,0,0,1,0,0,Matteo Saradini,Horror,United States,English,85.0,
11017,11018,Vampyres,2015,,3.2,,0,0,1,0,0,José Ramón Larraz,Horror,"United Kingdom,Spain",English,87.0,95
11018,11019,The Queen of Hearts,2009,18+,6.1,,0,0,1,0,0,Valérie Donzelli,"Comedy,Drama,Musical",France,"French,Spanish",84.0,NA
11019,11020,Life After Death from Above 1979,2014,,7.8,,0,0,1,0,0,Eva Michon,"Documentary,Biography,Drama,Music","Canada,United States",English,90.0,NA
11020,11021,Devil's Playground,1937,,6.3,,0,0,1,0,0,Mark McQueen,"Action,Horror",United Kingdom,English,92.0,56
11021,11022,Minds in the Water,2012,,7.4,,0,0,1,0,0,Justin Krumb,"Documentary,Action,Adventure","United States,Australia,Chile,Ecuador,Japan",English,90.0,NA
11022,11023,Jesus in India,2008,,6.4,,0,0,1,0,0,Paul Davids,"Documentary,History",United States,English,97.0,NA
11023,11024,Andrew Dice Clay: One Night with Dice,1987,18+,6.8,,0,0,1,0,0,Kevin Padden,Comedy,United States,English,46.0,NA
11024,11025,Silk Hope,1999,,5.5,,0,0,1,0,0,Kevin Dowling,"Romance,Drama",United States,English,89.0,NA
11025,11026,Family Life,2017,,6.2,60%,0,0,1,0,0,Ken Loach,Drama,United Kingdom,English,108.0,80
11026,11027,Come Morning,2012,,5.5,,0,0,1,0,0,Derrick Sims,"Drama,Thriller",United States,English,80.0,NA
11027,11028,It's So Easy and Other Lies,2016,18+,5.9,25%,0,0,1,0,0,Christopher Duddy,Documentary,United States,English,84.0,25
11028,11029,Untouched,2017,,5.8,,0,0,1,0,0,Raphael Vieira,"Crime,Drama",United States,English,80.0,83
11029,11030,Romance on the Range,1942,,6.8,,0,0,1,0,0,Joseph Kane,"Action,Comedy,Music,Western",United States,English,63.0,NA
11030,11031,Bollywood Hero,2009,,5.9,,0,0,1,0,0,,Comedy,United States,English,,NA
11031,11032,The Treasures of Long Gone John,2006,,8.2,,0,0,1,0,0,Gregg Gibbs,Documentary,United States,English,95.0,NA
11032,11033,Mr. Civil Rights: Thurgood Marshall and the NAACP,2014,,7.9,,0,0,1,0,0,,,,,57.0,
11033,11034,Nexus,2011,18+,6.7,,0,0,1,0,0,Shelagh McLeod,Drama,United Kingdom,,,NA
11034,11035,All in All Azhagu Raja,2013,all,2.8,,0,0,1,0,0,M. Rajesh,Comedy,India,Tamil,160.0,NA
11035,11036,Betrothed,2016,18+,3.7,,0,0,1,0,0,Jim Lane,Thriller,United States,English,90.0,NA
11036,11037,Open Graves,2009,18+,4.2,,0,0,1,0,0,Álvaro de Armiñán,"Horror,Thriller","Spain,United Kingdom",English,88.0,22
11037,11038,On Hostile Ground,2000,,4.0,,0,0,1,0,0,Mario Azzopardi,"Action,Adventure,Drama,Thriller","Canada,United States","English,French",90.0,NA
11038,11039,Agnivarsha: The Fire and the Rain,2002,,4.7,,0,0,1,0,0,Arjun Sajnani,"Drama,Fantasy,Romance",India,Hindi,130.0,
11039,11040,One Way Trip,2011,,4.5,,0,0,1,0,0,Jeong-Yeol Choi,Drama,South Korea,Korean,93.0,NA
11040,11041,A Miracle on Christmas Lake,2016,,4.4,,0,0,1,0,0,John Kissack,"Family,Mystery,Sport",Canada,English,110.0,NA
11041,11042,The House That Jack Built,2015,,6.1,,0,0,1,0,0,Lars von Trier,"Crime,Drama,Horror","Denmark,France,Sweden,Germany,Belgium,Tunisia","English,German,Italian",152.0,59
11042,11043,Crime Against Joe,1956,,5.7,,0,0,1,0,0,Lee Sholem,"Crime,Film-Noir,Thriller",United States,English,70.0,NA
11043,11044,Sharpshooter,2007,,4.5,,0,0,1,0,0,Armand Mastroianni,"Action,Thriller",United States,English,85.0,NA
11044,11045,Inquilaab,1984,,5.9,,0,0,1,0,0,Rama Rao Tatineni,"Action,Drama,Thriller",India,Hindi,152.0,NA
11045,11046,Killer Diller,1948,,5.7,,0,0,1,0,0,Tricia Brock,"Drama,Music",United States,English,95.0,40
