ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Kind,Seasons Count
11594,Rendezvous with Death,1980,,6.7,,0,0,1,0,0,movie,NA
11595,Dark Woods II,2015,,5.2,,0,0,1,0,0,tv mini series,NA
11596,Digital Dissidents,2015,13+,8.2,,0,0,1,0,0,movie,NA
11597,Mayor Cupcake,2011,7+,5.7,,0,0,1,0,0,movie,NA
11598,If I Was God,2015,all,6.0,,0,0,1,0,0,movie,NA
11599,I Am Omega,2007,13+,3.3,,0,0,1,0,0,video movie,NA
11600,God Tussi Great Ho,2008,7+,3.6,,0,0,1,0,0,movie,NA
11601,Anarkali,1953,,7.2,,0,0,1,0,0,movie,NA
11602,Serial Killer Culture,2014,,6.1,,0,0,1,0,0,movie,NA
11603,Decameron Nights,1953,,5.5,,0,0,1,0,0,movie,NA
11604,Martin Clunes: Man to Manta,2011,,7.0,,0,0,1,0,0,NA,NA
11605,The Blue Hotel,1977,,6.4,,0,0,1,0,0,tv movie,NA
11606,Beaten,2005,,7.1,,0,0,1,0,0,tv movie,NA
11607,Venomous,2001,13+,3.9,,0,0,1,0,0,video movie,NA
11608,Team Hurricane,2017,,6.6,,0,0,1,0,0,movie,NA
11609,The Treasure of Jamaica Reef,1975,7+,3.2,,0,0,1,0,0,movie,NA
11610,Decanted,2016,,5.8,,0,0,1,0,0,movie,NA
11611,Exposure,2018,18+,2.9,,0,0,1,0,0,movie,NA
11612,Fists of Legends 2: Iron Bodyguards,1996,,4.6,,0,0,1,0,0,movie,NA
11613,Confused By Love,2016,,7.2,,0,0,1,0,0,movie,NA
11614,It Seemed Like a Good Idea at the Time,1975,7+,4.0,,0,0,1,0,0,movie,NA
11615,Janeane Garofalo: If I May,2016,,4.3,,0,0,1,0,0,movie,NA
11616,Free CeCe,2016,,6.4,,0,0,1,0,0,movie,NA
11617,Before All Others,2016,7+,5.4,,0,0,1,0,0,movie,NA
11618,The Gun And The Pulpit,1974,7+,5.7,,0,0,1,0,0,tv movie,NA
11619,Amazed By You,2018,,5.8,,0,0,1,0,0,movie,NA
11620,Sugar Sisters,2016,,5.9,,0,0,1,0,0,movie,NA
11621,Jose Canseco: The Truth Hurts,2016,,6.5,,0,0,1,0,0,movie,NA
11622,Bartleby,1970,,7.1,,0,0,1,0,0,movie,NA
11623,Madron,1970,,5.1,,0,0,1,0,0,movie,NA
11624,American Empire,1942,,5.4,,0,0,1,0,0,movie,NA
11625,Munchie,1992,7+,3.6,,0,0,1,0,0,movie,NA
11626,The World's First Time Machine,2003,all,7.5,,0,0,1,0,0,tv movie,NA
11627,"Love, Wrinkle-free",2012,,6.4,,0,0,1,0,0,movie,NA
11628,Triassic World,2018,,3.2,,0,0,1,0,0,video movie,NA
11629,Huckleberry Finn,1974,all,5.6,,0,0,1,0,0,movie,NA
11630,The Newcomers,2000,all,4.6,,0,0,1,0,0,movie,NA
11631,Jungleground,1995,18+,5.4,,0,0,1,0,0,movie,NA
11632,The Secret Identity of Jack the Ripper,1988,,7.1,,0,0,1,0,0,tv movie,NA
11633,Lyfe's Journey,2014,,6.4,,0,0,1,0,0,tv movie,NA
11634,Man With Two Lives,1942,,5.3,,0,0,1,0,0,movie,NA
11635,Loophole,1981,7+,6.0,,0,0,1,0,0,movie,NA
11636,Loving the Bad Man,2012,13+,4.2,,0,0,1,0,0,movie,NA
11637,The Sleeping Room,2014,,4.5,,0,0,1,0,0,movie,NA
11638,Valley Inn,2014,all,5.9,,0,0,1,0,0,movie,NA
11639,Happily N'Ever After 2,2009,7+,3.8,,0,0,1,0,0,movie,NA
11640,The Secret Handshake,2015,,6.2,,0,0,1,0,0,movie,NA
11641,FCA!35 Tour: An Evening with Peter Frampton,2012,7+,,,0,0,1,0,0,video movie,NA
11642,Galapagos Realm Of Giant Sharks,2014,all,,,0,0,1,0,0,movie,NA
11643,Lost for Words,2013,,3.2,33%,0,0,1,0,0,movie,NA
11644,Roland Klick: The Heart Is a Hungry Hunter,2013,7+,7.1,,0,0,1,0,0,movie,NA
11645,The World Gone Mad,1933,,4.7,,0,0,1,0,0,movie,NA
11646,Vasermil,2007,,6.7,,0,0,1,0,0,movie,NA
11647,Campus Rhythm,1943,,5.5,,0,0,1,0,0,movie,NA
11648,Running Forever,2015,all,5.4,,0,0,1,0,0,movie,NA
11649,David and Goliath,1960,all,4.9,,0,0,1,0,0,movie,NA
11650,The Great American West,1995,,7.3,,0,0,1,0,0,movie,NA
11651,The Crescent Moon Clown,2018,,3.1,,0,0,1,0,0,movie,NA
11652,Breaking Loose,2014,,5.1,,0,0,1,0,0,movie,NA
11653,Uphaar,1971,all,7.2,,0,0,1,0,0,movie,NA
11654,West of the Divide,1934,,5.3,,0,0,1,0,0,movie,NA
11655,Letters from Three Lovers,1973,,7.1,,0,0,1,0,0,tv movie,NA
11656,God's Gun,1975,18+,5.1,,0,0,1,0,0,movie,NA
11657,Heterosexuals,2010,,6.2,,0,0,1,0,0,movie,NA
11658,Love Triangle,2013,,6.9,,0,0,1,0,0,movie,NA
11659,Airborne,1962,,5.4,,0,0,1,0,0,movie,NA
11660,Death Force,1978,18+,5.4,,0,0,1,0,0,movie,NA
11661,Virgin Witch,1972,18+,4.8,,0,0,1,0,0,movie,NA
11662,Bornless Ones,2016,,4.6,,0,0,1,0,0,movie,NA
11663,Anabolic Life,2017,13+,5.9,,0,0,1,0,0,movie,NA
11664,Doomed to Die,1940,,5.5,,0,0,1,0,0,movie,NA
11665,Trauma,2018,,,,0,0,1,0,0,movie,NA
11666,Death Duel of Kung Fu,1979,18+,5.9,,0,0,1,0,0,movie,NA
11667,The Witches Hammer,2006,18+,3.5,,0,0,1,0,0,movie,NA
11668,Heidi Fleiss: The Would-be Madam of Crystal,2008,18+,5.2,,0,0,1,0,0,tv movie,NA
11669,Cosh Boy,1953,,5.9,,0,0,1,0,0,movie,NA
11670,Sal,2013,18+,4.8,44%,0,0,1,0,0,movie,NA
11671,Coexist,2010,,8.3,,0,0,1,0,0,movie,NA
11672,Housequake,2009,,7.9,,0,0,1,0,0,movie,NA
11673,Vaah! Life Ho Toh Aisi!,2005,,4.4,,0,0,1,0,0,movie,NA
11674,Mother Earth,2010,,7.3,,0,0,1,0,0,movie,NA
11675,An Empty Bed,1990,,6.2,,0,0,1,0,0,movie,NA
11676,The Fearmakers,1958,,6.1,,0,0,1,0,0,movie,NA
11677,Ma saison super 8,2005,,5.3,,0,0,1,0,0,movie,NA
11678,Sheltered,2010,18+,4.2,,0,0,1,0,0,movie,NA
11679,Troy the Odyssey,2017,16+,2.6,,0,0,1,0,0,movie,NA
11680,A Demon for Trouble,1934,,5.6,,0,0,1,0,0,movie,NA
11681,Pearl Harbor: Into The Arizona,2016,,6.2,,0,0,1,0,0,tv movie,NA
11682,E19 Virus,2017,13+,4.3,,0,0,1,0,0,movie,NA
11683,The Gun Runners,1958,,6.4,,0,0,1,0,0,movie,NA
11684,Phase IV,2002,18+,5.0,,0,0,1,0,0,movie,NA
11685,Six Gun Savior,2016,,3.2,,0,0,1,0,0,movie,NA
11686,Trumping Democracy,2017,,4.9,,0,0,1,0,0,movie,NA
11687,The Fake,1953,,6.2,,0,0,1,0,0,movie,NA
11688,Come Down Molly,2015,,6.4,,0,0,1,0,0,movie,NA
11689,Skeem,2011,,6.7,,0,0,1,0,0,movie,NA
11690,Broadway Limited,1941,,5.7,,0,0,1,0,0,movie,NA
11691,Hell's Angels '69,1969,,5.5,,0,0,1,0,0,movie,NA
11692,An American Terror,2013,,4.2,,0,0,1,0,0,movie,NA
11693,Bone Dry,2007,18+,5.5,,0,0,1,0,0,movie,NA
11694,The Mountain Runners,2012,,8.1,,0,0,1,0,0,movie,NA
11695,Assignment Berlin,1998,,4.3,,0,0,1,0,0,movie,NA
11696,Erik the Conqueror,1961,,6.2,,0,0,1,0,0,movie,NA
11697,Sherlock Holmes and the Deadly Necklace,1962,,5.5,,0,0,1,0,0,movie,NA
11698,Theresa Is a Mother,2015,,6.8,,0,0,1,0,0,movie,NA
11699,On Valentine's Day,1986,7+,5.8,,0,0,1,0,0,movie,NA
11700,"No Panic, With a Hint of Hysteria",2016,,5.1,,0,0,1,0,0,movie,NA
11701,Spartacus and the Ten Gladiators,1964,,4.1,,0,0,1,0,0,movie,NA
11702,Fatal Crossing,2017,,3.3,,0,0,1,0,0,movie,NA
11703,Radar Men from the Moon,1952,,4.6,,0,0,1,0,0,movie,NA
11704,Exterminators of the Year 3000,1983,18+,5.1,,0,0,1,0,0,movie,NA
11705,She Knows Y'Know,1962,,6.0,,0,0,1,0,0,tv movie,NA
11706,Angela's Decision,2006,,6.5,,0,0,1,0,0,movie,NA
11707,Princess and the Pony,2011,7+,3.6,,0,0,1,0,0,video movie,NA
11708,Vaisakhi List,2016,,6.4,,0,0,1,0,0,movie,NA
11709,See Girl Run,2013,,5.1,,0,0,1,0,0,movie,NA
11710,Wild Guitar,1962,,4.4,,0,0,1,0,0,movie,NA
11711,Raising Resistance,2011,,6.5,,0,0,1,0,0,movie,NA
11712,UFOs: The Secret History,2010,,6.5,,0,0,1,0,0,movie,NA
11713,Sugar Blues,2014,,6.7,,0,0,1,0,0,movie,NA
11714,Murder with Pictures,1936,,5.7,,0,0,1,0,0,movie,NA
11715,Stormswept,1995,18+,3.4,,0,0,1,0,0,movie,NA
11716,Kept Boy,2017,,5.2,,0,0,1,0,0,movie,NA
11717,The Serbian Lawyer,2014,,7.1,,0,0,1,0,0,movie,NA
11718,Danny Boy,1945,,6.6,,0,0,1,0,0,movie,NA
11719,HR Giger Revealed,2010,13+,6.3,,0,0,1,0,0,video movie,NA
11720,Hard Times at Douglass High: A No Child Left Behind Report Card,2008,,7.0,,0,0,1,0,0,movie,NA
11721,Attack of the Puppet People,1958,,5.0,,0,0,1,0,0,movie,NA
11722,Call for Help,2015,,8.3,,0,0,1,0,0,movie,NA
11723,Tunnel Rats,2008,18+,4.7,,0,0,1,0,0,movie,NA
11724,Hitler of the Andes,2003,,6.2,,0,0,1,0,0,episode,NA
11725,A Nocturne: Night Of The Vampire,2007,13+,4.2,,0,0,1,0,0,movie,NA
11726,Once Fallen,2010,18+,4.8,,0,0,1,0,0,movie,NA
11727,Young Yakuza,2007,,6.4,30%,0,0,1,0,0,movie,NA
11728,Rock Rock Rock!,1956,,5.3,,0,0,1,0,0,movie,NA
11729,The Last Great Ride,1999,,5.0,,0,0,1,0,0,movie,NA
11730,The Scarlet Worm,2011,,5.1,,0,0,1,0,0,movie,NA
11731,Soldier's Home,1977,,6.6,,0,0,1,0,0,tv movie,NA
11732,Einstein's Universe,1979,,7.2,,0,0,1,0,0,movie,NA
11733,Stray,2015,,5.0,,0,0,1,0,0,movie,NA
11734,Snowbound,2001,,4.8,,0,0,1,0,0,tv movie,NA
11735,The Silent Storm,2014,18+,5.1,28%,0,0,1,0,0,movie,NA
11736,Adventures in Odyssey: Electric Christmas,1994,,6.8,,0,0,1,0,0,video movie,NA
11737,A Bullet for Pretty Boy,1970,7+,5.1,,0,0,1,0,0,movie,NA
11738,Robert Williams Mr. Bitchin',2013,,7.2,,0,0,1,0,0,movie,NA
11739,Howling III,1987,13+,3.4,17%,0,0,1,0,0,movie,NA
11740,The Caterpillar Wish,2006,,6.8,,0,0,1,0,0,movie,NA
11741,Invisible Invaders,1959,,5.0,,0,0,1,0,0,movie,NA
11742,The Amityville Curse,1990,18+,2.9,17%,0,0,1,0,0,video movie,NA
11743,Forced March,1989,,7.2,,0,0,1,0,0,movie,NA
11744,Asian Stories,2006,,5.6,,0,0,1,0,0,movie,NA
11745,Magnum Opus,2017,18+,5.4,,0,0,1,0,0,movie,NA
11746,Lies and Crimes,2007,,4.7,,0,0,1,0,0,tv movie,NA
11747,Dirty War,1984,18+,4.5,,0,0,1,0,0,tv movie,NA
11748,Dangerous Remedy,2012,,7.3,,0,0,1,0,0,tv movie,NA
11749,Apache Rose,1947,,6.3,,0,0,1,0,0,movie,NA
11750,Razorblade City,2010,,3.7,,0,0,1,0,0,movie,NA
11751,Doonby,2013,13+,4.9,,0,0,1,0,0,movie,NA
11752,Polar Storm,2009,13+,3.7,,0,0,1,0,0,tv movie,NA
11753,Nat Turner: A Troublesome Property,2003,7+,6.8,,0,0,1,0,0,movie,NA
11754,Happy Hell Night,1992,,4.9,,0,0,1,0,0,movie,NA
11755,The World's Oldest Living Bridesmaid,1990,,5.8,,0,0,1,0,0,tv movie,NA
11756,ZZ Top: Live at Montreux 2013,2014,,7.7,,0,0,1,0,0,movie,NA
11757,Dead Souls,2012,18+,4.5,,0,0,1,0,0,movie,NA
11758,The DMV Truth,2014,,,,0,0,1,0,0,movie,NA
11759,Apocalypse Later: Harold Camping vs The End of the World,2013,,7.6,,0,0,1,0,0,movie,NA
11760,Dracula in Love,2018,,2.0,,0,0,1,0,0,movie,NA
11761,The Emperor and His Brother,1981,,6.3,,0,0,1,0,0,movie,NA
11762,To Save the Children,1994,,6.0,,0,0,1,0,0,tv movie,NA
11763,The Rendering,2002,,5.3,,0,0,1,0,0,tv movie,NA
11764,Meet Mr. Callaghan,1954,,6.0,,0,0,1,0,0,movie,NA
11765,Russian Roulette,1975,7+,5.7,,0,0,1,0,0,movie,NA
11766,Arc,2006,,5.9,,0,0,1,0,0,movie,NA
11767,I Am Gangster,2015,,4.3,,0,0,1,0,0,movie,NA
11768,If I Could Tell You,2016,,7.3,,0,0,1,0,0,movie,NA
11769,Psychic Killer,1975,7+,5.1,,0,0,1,0,0,movie,NA
11770,Wild Wind,1985,,4.5,,0,0,1,0,0,movie,NA
11771,The Monkey's Paw,2013,,4.5,,0,0,1,0,0,movie,NA
11772,Pastor Jones 2: Lord Guide My 16 Year Old Daughter,2006,,3.9,,0,0,1,0,0,video movie,NA
11773,Lizzie,2013,,2.5,,0,0,1,0,0,movie,NA
11774,Good Tidings,2016,,4.1,,0,0,1,0,0,movie,NA
11775,Dream Tower,1994,,7.2,,0,0,1,0,0,movie,NA
11776,Great Great Great,2017,,4.8,71%,0,0,1,0,0,movie,NA
11777,Shadow Boxers,1999,,7.0,,0,0,1,0,0,movie,NA
11778,Police Force: An Inside Story,2004,,4.6,,0,0,1,0,0,movie,1
11779,The Gatehouse,2016,,4.9,,0,0,1,0,0,movie,NA
11780,CSNY: Fifty by Four,2014,,7.6,,0,0,1,0,0,movie,NA
11781,Castle in the Air,1952,,6.4,,0,0,1,0,0,movie,NA
11782,The Reality of Truth,2016,7+,6.5,,0,0,1,0,0,movie,NA
11783,The Oyler House: Richard Neutra's Desert Retreat,2012,,7.7,,0,0,1,0,0,movie,NA
11784,Mercy or Murder?,1987,,7.4,,0,0,1,0,0,tv movie,NA
11785,Off Jackson Avenue,2008,,6.8,59%,0,0,1,0,0,movie,NA
11786,The Delightful Forest,1972,18+,6.7,,0,0,1,0,0,movie,NA
11787,Man in the Attic,1953,,6.2,,0,0,1,0,0,movie,NA
11788,Mushrooms,1995,,6.0,,0,0,1,0,0,movie,NA
11789,Reflections of the Past,2010,,7.0,,0,0,1,0,0,movie,NA
11790,Guardian,2001,18+,3.9,,0,0,1,0,0,tv series,NA
11791,Hit the Saddle,1937,,6.8,,0,0,1,0,0,movie,NA
11792,Let's Kill Grandpa,2017,,4.2,,0,0,1,0,0,movie,NA
11793,High/Low,2011,,8.2,,0,0,1,0,0,movie,NA
11794,Bela Lugosi Meets a Brooklyn Gorilla,1952,all,3.7,29%,0,0,1,0,0,movie,NA
11795,Say My Name,2009,,7.3,,0,0,1,0,0,movie,NA
11796,The Attendant,2004,18+,5.4,,0,0,1,0,0,movie,NA
11797,A Dance for Bethany,2007,13+,5.3,,0,0,1,0,0,movie,NA
11798,In the Wake of the Bounty,1933,,4.9,,0,0,1,0,0,movie,NA
11799,Million Dollar Kid,1944,,6.1,,0,0,1,0,0,movie,NA
11800,The Breakup Girl,2015,16+,4.8,,0,0,1,0,0,movie,NA
11801,Such is Life,2008,,,,0,0,1,0,0,movie,NA
11802,Idaho,1943,,6.6,,0,0,1,0,0,movie,NA
11803,The Taking,2013,,1.8,,0,0,1,0,0,movie,NA
11804,The Happiest Place on Earth,2015,,6.3,,0,0,1,0,0,movie,NA
11805,Kaashmora,2016,,5.5,,0,0,1,0,0,movie,NA
11806,Rise of the Zombies,2012,16+,4.0,,0,0,1,0,0,movie,NA
11807,Dawn on the Great Divide,1942,,6.4,,0,0,1,0,0,movie,NA
11808,Rotor DR1,2015,,3.4,,0,0,1,0,0,movie,NA
11809,Queen Pin,2010,,4.6,,0,0,1,0,0,movie,NA
11810,Love by Design,2014,,5.8,,0,0,1,0,0,movie,NA
11811,In Old Santa Fe,1934,,6.1,,0,0,1,0,0,movie,NA
11812,Doctors of the Dark Side,2011,,7.2,,0,0,1,0,0,movie,NA
11813,Another Man's Garden,2007,,5.7,,0,0,1,0,0,movie,NA
11814,Djinn,2013,,4.4,,0,0,1,0,0,movie,NA
11815,The Last Shark,1981,7+,4.3,,0,0,1,0,0,movie,NA
11816,The Iron Monkey,1980,,6.6,,0,0,1,0,0,movie,NA
11817,The Two Plates,2010,,7.0,,0,0,1,0,0,video movie,NA
11818,Carnival Rock,1957,,4.5,,0,0,1,0,0,movie,NA
11819,The Mystery of Mr. Wong,1939,,6.4,,0,0,1,0,0,movie,NA
11820,The 7th Dimension,2009,,4.6,,0,0,1,0,0,movie,NA
11821,Smile,2009,,3.3,,0,0,1,0,0,movie,NA
11822,The Horse Dancer,2017,all,4.3,,0,0,1,0,0,movie,NA
11823,Bill Monroe: Father of Bluegrass Music,1993,,7.8,,0,0,1,0,0,tv movie,NA
11824,Blonde Ice,1948,,6.1,,0,0,1,0,0,movie,NA
11825,Operation Diplomat,1953,,6.5,,0,0,1,0,0,movie,NA
11826,She Sings to the Stars,2014,,6.5,,0,0,1,0,0,movie,NA
11827,Job,1954,,7.7,,0,0,1,0,0,movie,NA
11828,Repatriation,2017,,6.9,,0,0,1,0,0,movie,NA
11829,Cry from the Mountain,1986,7+,6.9,,0,0,1,0,0,movie,NA
11830,Finding Kim,2016,,5.7,,0,0,1,0,0,movie,NA
11831,Circle of Two,1981,7+,5.7,,0,0,1,0,0,movie,NA
11832,3 Wicked Witches,2014,,3.8,,0,0,1,0,0,movie,NA
11833,Secret Mysteries of America's Beginnings Volume 2: Riddles in Stone - The Secret Architecture of Washington D.C.,2007,,7.1,,0,0,1,0,0,video movie,NA
11834,Circus Kid,2017,,7.8,,0,0,1,0,0,movie,NA
11835,Home Town Story,1951,,5.0,,0,0,1,0,0,movie,NA
11836,Surviving Skokie,2015,,7.9,,0,0,1,0,0,movie,NA
11837,Scalpel,1977,18+,6.4,,0,0,1,0,0,movie,NA
11838,Götz von Berlichingen,2014,18+,5.1,,0,0,1,0,0,tv movie,NA
11839,The Christmas Switch,2014,,5.5,,0,0,1,0,0,movie,NA
11840,Packing for Mars,2015,,6.0,,0,0,1,0,0,movie,NA
11841,Fear Stalk,1989,,6.0,,0,0,1,0,0,tv movie,NA
11842,16 Stones,2014,7+,4.9,,0,0,1,0,0,movie,NA
11843,Reclusion,2016,,3.9,,0,0,1,0,0,movie,NA
11844,Plague,2014,,5.1,,0,0,1,0,0,movie,NA
11845,Maria's Story,1990,,7.9,,0,0,1,0,0,movie,NA
11846,No Place to Hide: The Rehtaeh Parsons Story,2015,13+,7.7,,0,0,1,0,0,movie,NA
11847,Saturday Morning,2007,,6.5,,0,0,1,0,0,movie,NA
11848,Lucid,2013,,4.7,,0,0,1,0,0,movie,NA
11849,A Merry Mirthworm Christmas,1984,,6.9,,0,0,1,0,0,tv movie,NA
11850,Combat America,1943,,6.3,,0,0,1,0,0,movie,NA
11851,Growing Up and Other Lies,2014,,4.7,8%,0,0,1,0,0,movie,NA
11852,Misconceptions,2010,,4.6,,0,0,1,0,0,movie,NA
11853,Cry in the Wild: The Taking of Peggy Ann,1991,,6.2,,0,0,1,0,0,tv movie,NA
11854,Bank Alarm,1937,,5.3,,0,0,1,0,0,movie,NA
11855,Where the Boys Are '84,1984,18+,3.9,,0,0,1,0,0,movie,NA
11856,Women on Death Row,2006,13+,7.0,,0,0,1,0,0,movie,NA
11857,Francis of Brooklyn,2012,,8.2,,0,0,1,0,0,movie,NA
11858,"Sing, Sinner, Sing",1933,,6.0,,0,0,1,0,0,movie,NA
11859,Adventures in Odyssey: Shadow of a Doubt,1993,,7.3,,0,0,1,0,0,video movie,NA
11860,Eat Me!,2010,,5.6,,0,0,1,0,0,movie,NA
11861,Odd Is an Egg,2016,,6.8,,0,0,1,0,0,movie,NA
11862,A People Without A Land,2014,,7.8,,0,0,1,0,0,movie,NA
11863,Cast Alaska,2011,,7.8,,0,0,1,0,0,movie,NA
11864,Jeremy Fink and the Meaning of Life,2012,7+,5.9,,0,0,1,0,0,movie,NA
11865,The Blood Drinkers,1964,,5.4,,0,0,1,0,0,movie,NA
11866,T.N.T.,1998,18+,3.1,,0,0,1,0,0,movie,NA
11867,Sitting on the Moon,1936,,6.2,,0,0,1,0,0,movie,NA
11868,"Parole, Inc.",1948,,5.7,,0,0,1,0,0,movie,NA
11869,The Deflowering of Eva van End,2013,18+,6.6,,0,0,1,0,0,movie,NA
11870,Street People,1976,18+,5.2,,0,0,1,0,0,movie,NA
11871,Mayan Renaissance,2012,all,7.4,,0,0,1,0,0,movie,NA
11872,Deadly Duo,1962,,5.5,,0,0,1,0,0,movie,NA
11873,My Mom's a Werewolf,1989,7+,4.4,,0,0,1,0,0,movie,NA
11874,Ruby's Studio: the Feelings Show,2010,,8.8,,0,0,1,0,0,video movie,8
11875,Jurassic School,2017,7+,3.2,,0,0,1,0,0,movie,NA
11876,Love on Lay-Away,2005,,6.7,,0,0,1,0,0,video movie,NA
11877,Outpost in Morocco,1949,,5.3,,0,0,1,0,0,movie,NA
11878,War Flowers,2012,13+,4.4,,0,0,1,0,0,movie,NA
11879,How Awful About Allan,1970,7+,5.8,,0,0,1,0,0,tv movie,NA
11880,The Penthouse,2010,18+,3.6,,0,0,1,0,0,movie,NA
11881,B.O.R.N.,1988,18+,4.0,,0,0,1,0,0,movie,NA
11882,Prisoners of the Sun,2013,16+,3.7,,0,0,1,0,0,movie,NA
11883,A Parisian Romance,1932,,6.0,,0,0,1,0,0,movie,NA
11884,T-Bird Gang,1959,13+,4.6,,0,0,1,0,0,movie,NA
11885,From the Kill Pen,2016,,7.8,,0,0,1,0,0,movie,NA
11886,Rawhide,1938,,6.0,,0,0,1,0,0,tv series,NA
11887,Mr. Robinson Crusoe,1932,,5.6,,0,0,1,0,0,movie,NA
11888,The Hitchhikers,1972,18+,4.8,,0,0,1,0,0,movie,NA
11889,Assassins Tale,2013,,4.2,,0,0,1,0,0,movie,NA
11890,Mantera,2012,,2.6,,0,0,1,0,0,movie,NA
11891,Losing Breen,2018,,7.1,,0,0,1,0,0,movie,NA
11892,How to Kill a Judge,1975,,6.6,,0,0,1,0,0,movie,NA
11893,Fearless Frank,1967,all,4.1,,0,0,1,0,0,movie,NA
11894,Hide in the Light,2018,,3.8,,0,0,1,0,0,movie,NA
11895,Happy Slapping,2013,,6.1,,0,0,1,0,0,movie,NA
11896,Huk!,1956,,6.0,,0,0,1,0,0,movie,NA
11897,The Doll Squad,1973,7+,4.1,,0,0,1,0,0,movie,NA
11898,Believe,2019,,4.0,,0,0,1,0,0,movie,NA
11899,Eden's Curve,2003,,5.3,,0,0,1,0,0,movie,NA
11900,Television Under The Swastika,1999,,7.1,,0,0,1,0,0,tv movie,NA
11901,Solar Attack,2006,7+,4.0,,0,0,1,0,0,tv movie,NA
11902,A Time for Heaven,2017,,5.9,,0,0,1,0,0,movie,NA
11903,Love & Sex in Japan,2016,,,,0,0,1,0,0,NA,NA
11904,Deewana Mujh Sa Nahin,1990,,5.9,,0,0,1,0,0,movie,NA
11905,Black Plague,2002,18+,5.3,,0,0,1,0,0,video movie,NA
11906,Starve,2014,,4.7,,0,0,1,0,0,movie,NA
11907,Babygirl,2012,,6.1,,0,0,1,0,0,movie,NA
11908,A Union in Wait,2001,,7.0,,0,0,1,0,0,movie,NA
11909,Island Earth,2016,,7.8,,0,0,1,0,0,movie,NA
11910,Hoboken Hollow,2005,,3.7,,0,0,1,0,0,movie,NA
11911,Second Chance By Betrayal,2018,,8.7,,0,0,1,0,0,video movie,NA
11912,Falling Uphill,2012,,4.9,,0,0,1,0,0,movie,NA
11913,Freshwater,2016,,2.6,,0,0,1,0,0,movie,NA
11914,Forgotten Ellis Island,2008,7+,7.6,,0,0,1,0,0,movie,NA
11915,Up Against Amanda,2000,18+,4.4,,0,0,1,0,0,movie,NA
11916,The Spike Jones Story,1988,,7.9,,0,0,1,0,0,tv movie,NA
11917,Oklahoma Crude,1973,7+,6.4,,0,0,1,0,0,movie,NA
11918,The Borrowers,1973,,5.5,,0,0,1,0,0,movie,1
11919,Harland Williams: A Force of Nature,2011,,5.3,,0,0,1,0,0,movie,NA
11920,Sorceress,1987,,6.0,,0,0,1,0,0,movie,NA
11921,Special Agent Kids,2013,,6.3,,0,0,1,0,0,movie,NA
11922,With God On Our Side,2010,,6.8,,0,0,1,0,0,movie,NA
11923,The Dempsey Sisters,2013,,5.8,,0,0,1,0,0,movie,NA
11924,A Hitman in London,2015,18+,4.3,,0,0,1,0,0,movie,NA
11925,Lady Frankenstein,1971,18+,5.0,,0,0,1,0,0,movie,NA
11926,Being Black Enough,2018,,6.9,,0,0,1,0,0,movie,NA
11927,The Winds of Kitty Hawk,1978,,6.8,,0,0,1,0,0,tv movie,NA
11928,Breaking: Los Angeles,2013,,8.2,,0,0,1,0,0,movie,NA
11929,Blood Trap,2016,,3.8,,0,0,1,0,0,movie,NA
11930,Roulette,2012,,4.6,,0,0,1,0,0,movie,NA
11931,Models Inc.,1952,,6.2,,0,0,1,0,0,tv series,NA
11932,Gauguin: The Full Story,2003,,7.1,,0,0,1,0,0,tv movie,NA
11933,Rowdy Fellow,2014,all,6.7,,0,0,1,0,0,movie,NA
11934,Silver Case,2012,,4.5,,0,0,1,0,0,movie,NA
11935,Spirit Riders,2015,,4.3,,0,0,1,0,0,movie,NA
11936,Grand Canyon Trail,1948,all,6.0,,0,0,1,0,0,movie,NA
11937,The Dark Diamond,2004,,4.7,,0,0,1,0,0,movie,NA
11938,The Terror Within,1989,18+,4.9,,0,0,1,0,0,movie,NA
11939,Washington Capitals 2018 Stanley Cup Champions,2018,,,,0,0,1,0,0,video movie,NA
11940,Remember Me,2016,,5.0,,0,0,1,0,0,movie,NA
11941,Living Things,2014,,,,0,0,1,0,0,movie,NA
11942,Legend of the American Sniper,2017,,,,0,0,1,0,0,episode,NA
11943,End of Innocence,1999,,,,0,0,1,0,0,movie,NA
11944,The Gorilla,1939,,4.8,,0,0,1,0,0,movie,NA
11945,Overtime,2012,,5.3,,0,0,1,0,0,movie,NA
11946,The Novice,2006,13+,6.0,,0,0,1,0,0,NA,NA
11947,The Greed of Men,2013,,7.3,,0,0,1,0,0,movie,NA
11948,All You Can Eat Buddha,2017,,5.9,,0,0,1,0,0,movie,NA
11949,All the Others Were Practice,2015,,5.8,,0,0,1,0,0,movie,NA
11950,"Je T'aime, I Love You Terminal",2010,,6.1,,0,0,1,0,0,movie,NA
11951,Jeevan Mrityu,1970,all,7.0,,0,0,1,0,0,movie,NA
11952,The Real Lost World,2006,,7.2,,0,0,1,0,0,tv movie,NA
11953,Random Encounters,2013,13+,4.6,,0,0,1,0,0,movie,NA
11954,Five Golden Dragons,1967,,5.0,,0,0,1,0,0,movie,NA
11955,The Mystery Beneath,2015,,5.0,,0,0,1,0,0,tv movie,NA
11956,Adam Newman: Fuzzies,2017,,5.9,,0,0,1,0,0,movie,NA
11957,Chu and Blossom,2014,16+,7.6,,0,0,1,0,0,movie,NA
