Unnamed: 0,ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Directors,Genres,Country,Language,Runtime,Kind
10531,10532,Boris Without Beatrice,2016,,6.1,,0,0,1,0,0,Denis Côté,Drama,Canada,"French,English,Russian",93.0,movie
10532,10533,The Lake Vampire,2018,,5.6,,0,0,1,0,0,Carl Zitelmann,"Crime,Mystery,Thriller",Venezuela,Spanish,102.0,movie
10533,10534,Vamps,2017,,4.2,,0,0,1,0,0,Amy Heckerling,"Comedy,Horror,Romance",United States,English,92.0,movie
10534,10535,The Fergusons,2011,,6.1,,0,0,1,0,0,Keith Singleton,Comedy,United States,English,80.0,video movie
10535,10536,Well Wishes,2015,,6.2,,0,0,1,0,0,Anderson Boyd,"Adventure,Comedy,Drama,Romance",United States,English,94.0,movie
10536,10537,Ice Breaker,2017,,5.3,,0,0,1,0,0,"Dalian Davis,Willy McGee",Comedy,United States,English,83.0,movie
10537,10538,Gregory Go Boom,2013,18+,6.7,,0,0,1,0,0,Janicza Bravo,"Short,Comedy,Drama",United States,English,18.0,movie
10538,10539,Fugue,2011,,5.9,,0,0,1,0,0,Steve Wang,"Action,Adventure,Sci-Fi,Comedy",United States,English,100.0,movie
10539,10540,Lost Colony,2015,,6.8,,0,0,1,0,0,Matt Codd,"Fantasy,Horror,Mystery,Sci-Fi","United States,Bulgaria",English,95.0,tv movie
10540,10541,Angel Town,1990,18+,5.1,,0,0,1,0,0,Eric Karson,"Action,Drama",United States,English,102.0,movie
10541,10542,Sorority House Massacre,1986,18+,4.5,,0,0,1,0,0,Carol Frank,Horror,United States,English,74.0,movie
10542,10543,Aar Paar,1954,,6.7,,0,0,1,0,0,Shakti Samanta,Action,"India,Bangladesh",Hindi,125.0,movie
10543,10544,Tammy Pescatelli: Finding the Funny,2013,,6.3,,0,0,1,0,0,Jay Chapman,Comedy,United States,English,58.0,movie
10544,10545,Women of the World,1963,,5.7,,0,0,1,0,0,Edmund Goulding,Drama,United States,English,108.0,movie
10545,10546,The Smokers,2000,18+,2.9,,0,0,1,0,0,Kat Slater,Thriller,United States,English,96.0,movie
10546,10547,The Coming Convergence,2017,18+,5.0,,0,0,1,0,0,"Brent Miller Jr.,Brent Miller Jr.","Documentary,Drama,War","United States,Israel,Turkey",English,120.0,movie
10547,10548,"Don't Ask, Don't Tell",2011,,7.9,,0,0,1,0,0,John Walsh,"Biography,Drama,History",United States,English,85.0,video movie
10548,10549,The Mosquito Problem and Other Stories,2007,,7.2,,0,0,1,0,0,Andrey Paounov,Documentary,"Bulgaria,Germany","Bulgarian,German,Italian",100.0,movie
10549,10550,A Warm Wind,2011,,5.9,,0,0,1,0,0,Jeff London,Drama,United States,English,94.0,movie
10550,10551,"China 9, Liberty 37",1978,18+,6.1,,0,0,1,0,0,"Monte Hellman,Tony Brandt","Romance,Western","Italy,Spain","Italian,English",102.0,movie
10551,10552,Skinheads USA: Soldiers of the Race War,1993,,6.2,,0,0,1,0,0,David Keane,Documentary,United States,English,45.0,tv movie
10552,10553,Stealing Time,2001,18+,5.5,,0,0,1,0,0,Marc Fusco,Drama,United States,English,103.0,movie
10553,10554,Shorebreak: The Clark Little Story,2016,7+,6.2,,0,0,1,0,0,Peter King,Documentary,United States,English,59.0,movie
10554,10555,Springtime in the Sierras,1947,,6.7,,0,0,1,0,0,William Witney,"Action,Music,Western",United States,English,75.0,movie
10555,10556,The Surface,2015,,5.6,,0,0,1,0,0,Gil Cates Jr.,"Drama,Thriller",United States,English,90.0,movie
10556,10557,High Voltage,2018,,3.6,33%,0,0,1,0,0,"Mark Neveldine,Brian Taylor","Action,Thriller",United States,English,96.0,movie
10557,10558,Legacy of Fear,2006,,5.2,,0,0,1,0,0,Don Terry,"Action,Drama,Thriller","United States,Canada",English,76.0,tv movie
10558,10559,The Strange Name Movie,2017,7+,5.5,,0,0,1,0,0,Richard Tilkin,Documentary,United States,English,52.0,movie
10559,10560,Hidden Gold,1940,,6.7,,0,0,1,0,0,Lesley Selander,"Adventure,Comedy,Western",United States,English,60.0,movie
10560,10561,Ronald Reagan: An American Journey,2011,,8.2,,0,0,1,0,0,Robert Kline,"Documentary,Biography,History",United States,English,103.0,movie
10561,10562,Healed by Grace,2012,7+,5.7,,0,0,1,0,0,David Matthew Weese,Drama,United States,English,111.0,movie
10562,10563,Knife Point,2009,,6.5,,0,0,1,0,0,Carlo Mirabella-Davis,"Short,Drama,Horror,Romance,Thriller",United States,English,27.0,movie
10563,10564,Life of Significant Soil,2016,,6.2,,0,0,1,0,0,Michael Irish,"Comedy,Drama",United States,English,72.0,movie
10564,10565,Con Men,2015,,6.2,,0,0,1,0,0,Zak Knutson,"Action,Comedy",United States,English,100.0,movie
10565,10566,Busted,1997,18+,2.9,,0,0,1,0,0,Corey Feldman,Comedy,United States,English,85.0,video movie
10566,10567,Never Met Picasso,1996,,5.7,,0,0,1,0,0,Stephen Kijak,"Comedy,Drama,Romance",United States,English,101.0,movie
10567,10568,Dana Carvey: Squatting Monkeys Tell No Lies,2008,18+,7.2,20%,0,0,1,0,0,John Moffitt,Comedy,United States,English,56.0,movie
10568,10569,Warlock Moon,1973,7+,5.4,,0,0,1,0,0,William Herbert,"Horror,Thriller",United States,English,89.0,movie
10569,10570,Catch a Falling Star,2000,,6.0,,0,0,1,0,0,Lamont Johnson,"Drama,Sport",United States,English,98.0,movie
10570,10571,Savva. Heart of the Warrior,2015,7+,4.4,20%,0,0,1,0,0,Maksim Fadeev,"Animation,Adventure,Fantasy",Russia,Russian,85.0,movie
10571,10572,Look at Me,2012,,6.8,,0,0,1,0,0,Claudio Giorgi,Drama,Italy,Italian,94.0,movie
10572,10573,Life on Us: A Microscopic Safari,2014,,8.3,,0,0,1,0,0,,Documentary,United States,English,101.0,tv series
10573,10574,Bed & Breakfast,2010,13+,5.0,,0,0,1,0,0,Marcio Garcia,"Comedy,Romance",United States,"English,Portuguese",89.0,movie
10574,10575,Louie Anderson: Big Baby Boomer,2012,,6.6,,0,0,1,0,0,Michael Ashton,Comedy,United States,English,44.0,movie
10575,10576,Dogora,1964,,5.7,,0,0,1,0,0,Ishirô Honda,"Crime,Horror,Sci-Fi",Japan,Japanese,83.0,movie
10576,10577,Picture Claire,2001,18+,5.5,,0,0,1,0,0,Bruce McDonald,Thriller,Canada,"English,French",91.0,movie
10577,10578,Killing Jimmy Hoffa,2014,,6.5,,0,0,1,0,0,Alan Bradley,Documentary,United States,English,79.0,movie
10578,10579,The Wild Ride,1960,13+,4.4,,0,0,1,0,0,Harvey Berman,"Crime,Drama",United States,English,61.0,movie
10579,10580,Another American Crime,2011,,4.6,,0,0,1,0,0,Jason Stoddard,"Horror,Thriller",United States,English,85.0,movie
10580,10581,Big Bad Mama II,1987,18+,4.8,,0,0,1,0,0,Jim Wynorski,"Action,Comedy,Crime",United States,English,83.0,movie
10581,10582,The Ghost,1963,18+,6.2,,0,0,1,0,0,Roman Polanski,"Drama,Mystery,Thriller","France,Germany,United Kingdom",English,128.0,movie
10582,10583,Follow the Boys,1944,,5.9,,0,0,1,0,0,"A. Edward Sutherland,John Rawlins","Comedy,Drama,Musical,War",United States,English,122.0,movie
10583,10584,Jump,2012,13+,6.2,,0,0,1,0,0,Peyton Reed,"Comedy,Romance,Sport",United States,English,98.0,movie
10584,10585,Sharknado: Feeding Frenzy,2015,16+,3.8,,0,0,1,0,0,Jeremy Wagener,"Documentary,Horror",United States,English,78.0,movie
10585,10586,Yakuza Weapon,2011,16+,5.1,,0,0,1,0,0,"Tak Sakaguchi,Yudai Yamaguchi","Action,Sci-Fi",Japan,Japanese,105.0,movie
10586,10587,Skew,2011,,4.4,,0,0,1,0,0,Sevé Schelenz,"Horror,Thriller",Canada,English,83.0,movie
10587,10588,Wet Behind the Ears,2013,,6.5,,0,0,1,0,0,Sloan Copeland,Comedy,United States,English,92.0,movie
10588,10589,The Bouquet,2013,all,5.8,,0,0,1,0,0,Anne Wheeler,"Drama,Family",Canada,English,99.0,movie
10589,10590,Personal Tailor,2013,,5.1,,0,0,1,0,0,Xiaogang Feng,"Comedy,Drama",China,Mandarin,118.0,movie
10590,10591,Karate Warriors,1976,18+,6.9,,0,0,1,0,0,Kazuhiko Yamaguchi,"Action,Crime,Drama",Japan,Japanese,89.0,movie
10591,10592,Nic & Tristan Go Mega Dega,2010,all,4.7,,0,0,1,0,0,Cosmo Segurson,Family,United States,English,77.0,movie
10592,10593,Boa vs. Python,2004,18+,2.8,,0,0,1,0,0,David Flores,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller","United States,Bulgaria",English,92.0,video movie
10593,10594,Lost Lake,2012,18+,3.4,,0,0,1,0,0,Marcus Nash,"Horror,Thriller",United States,English,85.0,movie
10594,10595,True Friends,1998,18+,5.6,,0,0,1,0,0,James Quattrochi,Drama,United States,English,103.0,movie
10595,10596,Born of Fire,1987,18+,6.0,,0,0,1,0,0,Jamil Dehlavi,"Drama,Fantasy,Horror,Sci-Fi",United Kingdom,English,84.0,movie
10596,10597,Steve Byrne: The Byrne Identity,2010,13+,7.1,,0,0,1,0,0,Manny Rodriguez,Comedy,United States,English,74.0,movie
10597,10598,Berlin Troika,2014,,7.0,,0,0,1,0,0,Andrej Gontcharov,"Short,Comedy,Drama,History,Thriller",Germany,"German,English,Russian",11.0,movie
10598,10599,New Orleans: Music in Exile,2006,,6.9,,0,0,1,0,0,Robert Mugge,Documentary,United States,English,115.0,movie
10599,10600,Kotha Bangaru Lokam,2008,,6.8,,0,0,1,0,0,Srikanth Addala,Romance,India,Telugu,160.0,movie
10600,10601,Snakeskin,2001,18+,5.2,,0,0,1,0,0,Gillian Ashurst,"Adventure,Drama,Fantasy,Thriller",New Zealand,English,94.0,movie
10601,10602,Head Cases: Serial Killers in the Delaware Valley,2013,18+,4.2,,0,0,1,0,0,Anthony Spadaccini,"Crime,Horror,Mystery",United States,English,110.0,movie
10602,10603,Stock Option,2015,,6.9,,0,0,1,0,0,Mark Harris,Romance,United States,English,80.0,tv movie
10603,10604,Night of the Templar,2012,,5.8,,0,0,1,0,0,Paul Sampson,"Horror,Mystery",United States,English,101.0,movie
10604,10605,Ghosthunters,2016,,3.2,,0,0,1,0,0,Tobi Baumann,"Animation,Adventure,Comedy,Family,Fantasy","Germany,Austria,Ireland","German,English",99.0,movie
10605,10606,Return to Horror High,1987,18+,4.3,,0,0,1,0,0,Bill Froehlich,"Comedy,Horror",United States,English,95.0,movie
10606,10607,I Am Soldier,2014,,4.6,,0,0,1,0,0,David Beton,"Action,Thriller,War",United Kingdom,English,84.0,movie
10607,10608,VANish,2015,18+,5.0,,0,0,1,0,0,Bryan Bockbrader,"Action,Crime,Horror,Thriller",United States,"English,Spanish",79.0,movie
10608,10609,All In,2006,18+,3.7,,0,0,1,0,0,Ibrahim Yilla,Drama,United States,English,,movie
10609,10610,Stretch Marks,2018,,5.6,,0,0,1,0,0,Gregory Rocco,Drama,United States,English,92.0,movie
10610,10611,The Strange Life of Dr. Frankenstein,2018,7+,6.8,,0,0,1,0,0,Jean Froment,Documentary,France,"English,German,French",55.0,movie
10611,10612,Derby Dogs,2012,7+,6.0,,0,0,1,0,0,Tony Simpson,Family,New Zealand,English,87.0,movie
10612,10613,The Black Candle,1991,,6.3,,0,0,1,0,0,Roy Battersby,Drama,United Kingdom,English,103.0,tv movie
10613,10614,Capture,2018,,0.0,,0,0,1,0,0,,Reality-TV,United States,English,60.0,tv series
10614,10615,Aliens and Agenda 21,2018,,,,0,0,1,0,0,Robert D. Miles,Documentary,United States,English,90.0,video movie
10615,10616,Lady Gaga: One Sequin at a Time,2010,,6.7,,0,0,1,0,0,Sonia Anderson,"Documentary,Music",United Kingdom,English,64.0,movie
10616,10617,Caffeinated,2015,,6.5,,0,0,1,0,0,"Hanh Nguyen,Vishal Solanki","Documentary,Adventure,News","United States,Colombia,Ethiopia,Guatemala,Honduras,India,Italy,Lithuania,Mexico,Nicaragua,South Korea,Sweden,Switzerland,Turkey,United Kingdom","English,Italian,Spanish,Korean",80.0,movie
10617,10618,The Dwarves of Demrel,2018,,3.4,,0,0,1,0,0,Chris Raney,Fantasy,United States,English,90.0,movie
10618,10619,Jail Bait,1954,,3.5,29%,0,0,1,0,0,Edward D. Wood Jr.,"Crime,Drama,Film-Noir,Thriller",United States,English,71.0,movie
10619,10620,Blood Child,1982,,5.7,,0,0,1,0,0,Jennifer Phillips,"Fantasy,Horror,Thriller","Canada,United States","English,Malay",93.0,movie
10620,10621,Chase the Stars,2012,,4.3,,0,0,1,0,0,,Documentary,United States,English,55.0,video movie
10621,10622,Saving Westbrook High,2013,,6.5,,0,0,1,0,0,Gary Wheeler,Family,United States,English,90.0,tv movie
10622,10623,Going Private,2006,13+,6.8,,0,0,1,0,0,Stina Werenfels,Drama,Switzerland,"English,German,Swiss German",96.0,movie
10623,10624,Steel,2015,,5.4,,0,0,1,0,0,Kenneth Johnson,"Action,Adventure,Crime,Fantasy,Sci-Fi",United States,English,97.0,movie
10624,10625,Evangeline,2013,,3.6,,0,0,1,0,0,Karen Lam,"Fantasy,Horror,Thriller",Canada,English,85.0,movie
10625,10626,Soursweet,1988,,7.2,,0,0,1,0,0,Mike Newell,Drama,United Kingdom,English,110.0,movie
10626,10627,It Happened Here,2014,,7.2,,0,0,1,0,0,"Kevin Brownlow,Andrew Mollo","Drama,Sci-Fi,War",United Kingdom,"English,German",93.0,movie
10627,10628,Three for Bedroom C,1952,,5.9,,0,0,1,0,0,Milton H. Bren,Comedy,United States,English,74.0,movie
10628,10629,Double Identity,2009,18+,4.5,,0,0,1,0,0,Dennis Dimster,"Action,Crime,Thriller",United States,"English,Bulgarian",93.0,movie
10629,10630,Becoming Queen,2004,,7.2,,0,0,1,0,0,,Documentary,United States,English,61.0,video movie
10630,10631,The Least of These,2011,,6.1,,0,0,1,0,0,Nathan Scoggins,"Drama,Mystery,Thriller",United States,English,97.0,movie
10631,10632,The Beautiful Ones,2017,18+,4.1,,0,0,1,0,0,Jesse V. Johnson,"Crime,Drama,Mystery,Thriller",United States,English,94.0,movie
10632,10633,Axegrinder,2006,,5.5,,0,0,1,0,0,David Palmieri,Horror,United States,English,82.0,movie
10633,10634,Search for the Jewel of Polaris: Mysterious Museum,1999,7+,4.1,,0,0,1,0,0,David Schmoeller,"Family,Fantasy","Romania,United States",English,91.0,tv movie
10634,10635,All Hallows' Eve 2,2015,,4.8,,0,0,1,0,0,"Bryan Norton,Jesse Baget,Elias Benavidez,Andrés Borghi,Jay Holben,Mike Kochansky,James Kondelik,Jon Kondelik,Antonio Padovan,Ryan Patch,Marc Roussel",Horror,United States,English,91.0,movie
10635,10636,A Place In Hell,1969,,5.5,,0,0,1,0,0,David Boorboor,"Horror,Thriller",United States,English,85.0,movie
10636,10637,Kansas,1988,18+,5.5,20%,0,0,1,0,0,David Stevens,"Crime,Drama,Romance,Thriller",United States,English,108.0,movie
10637,10638,Ghost Writer,1989,7+,5.2,,0,0,1,0,0,Bene Dion Rajagukguk,"Comedy,Drama,Horror",Indonesia,Indonesian,97.0,movie
10638,10639,William Kelly's War,2014,,6.4,,0,0,1,0,0,Geoff Davis,"Drama,War",Australia,English,94.0,movie
10639,10640,The Silent Revolution of Truth,2007,,7.1,,0,0,1,0,0,Jack Gerlach,"Documentary,Biography",United States,"English,German",94.0,movie
10640,10641,Being Awesome,2013,,5.9,,0,0,1,0,0,Allen C. Gardner,Drama,United States,English,80.0,movie
10641,10642,"Don't Swallow My Heart, Alligator Girl",2017,,5.7,20%,0,0,1,0,0,Felipe Bragança,Drama,Brazil,Portuguese,106.0,movie
10642,10643,"Salome, Where She Danced",1945,,5.7,,0,0,1,0,0,Charles Lamont,"Adventure,Drama,Music,Romance,War,Western",United States,English,90.0,movie
10643,10644,The Encounter,2015,,3.4,,0,0,1,0,0,Carl Strathie,"Mystery,Sci-Fi,Thriller",United Kingdom,,97.0,movie
10644,10645,McBain,1991,18+,4.8,,0,0,1,0,0,James Glickenhaus,"Action,Drama,War",United States,English,107.0,movie
10645,10646,Dragon Eyes,2012,18+,4.5,,0,0,1,0,0,John Hyams,"Action,Crime,Drama,Thriller",United States,"English,Italian,Spanish",91.0,movie
10646,10647,America,2011,,6.5,,0,0,1,0,0,,"Adventure,Drama,Romance",Brazil,Portuguese,60.0,tv series
10647,10648,Mixed Match,2016,,8.4,,0,0,1,0,0,Jeff Chiba Stearns,"Documentary,Animation","Canada,United States",English,95.0,movie
10648,10649,Alpha Wolf,2018,,3.1,,0,0,1,0,0,Kevin VanHook,"Horror,Thriller",United States,English,85.0,movie
10649,10650,"Mabel, Fatty and the Law",1915,,5.3,,0,0,1,0,0,Roscoe 'Fatty' Arbuckle,"Comedy,Short",United States,English,11.0,movie
10650,10651,Love is the Word,2013,,6.8,,0,0,1,0,0,Pieter Kuijpers,"Drama,Romance","Netherlands,Belgium",Dutch,102.0,movie
10651,10652,Devil Girl from Mars,1954,,5.0,,0,0,1,0,0,David MacDonald,"Horror,Sci-Fi",United Kingdom,English,77.0,movie
10652,10653,Demon Wind,1990,18+,5.0,,0,0,1,0,0,Charles Philip Moore,Horror,United States,English,96.0,movie
10653,10654,Anatomy of an Illness,1984,,6.3,,0,0,1,0,0,Richard T. Heffron,Drama,United States,English,96.0,tv movie
10654,10655,Easter Bunny Kill! Kill!,2006,,4.6,,0,0,1,0,0,Chad Ferrin,Horror,United States,English,90.0,episode
10655,10656,Ninja: The Final Duel,1986,,5.9,,0,0,1,0,0,Robert Tai,"Action,Crime",Taiwan,Mandarin,90.0,movie
10656,10657,186 Dollars to Freedom,2012,,5.2,,0,0,1,0,0,Camilo Vila,"Action,Drama","United States,Peru",English,101.0,movie
10657,10658,The Big Trees,1952,,5.7,,0,0,1,0,0,Felix E. Feist,"Action,Romance,Western",United States,English,89.0,movie
10658,10659,Approaching Midnight,2013,7+,4.3,,0,0,1,0,0,Sam Logan Khaleghi,"Crime,Drama,Romance,War",United States,English,86.0,movie
10659,10660,Invisible Ghost,1941,,5.2,,0,0,1,0,0,Joseph H. Lewis,"Crime,Drama,Horror,Thriller",United States,English,64.0,movie
10660,10661,Julie Walking Home,2002,18+,6.4,43%,0,0,1,0,0,Agnieszka Holland,"Drama,Romance","Germany,Canada,Poland,United States","English,Russian,Polish",118.0,movie
10661,10662,Something in the Woods,2016,,3.9,,0,0,1,0,0,"David D. Ford,Tony Gibson","Family,Thriller",United States,English,88.0,movie
10662,10663,Punk in Africa,2012,,6.1,,0,0,1,0,0,"Keith Jones,Deon Maas","Documentary,History,Music","South Africa,Czech Republic,Zimbabwe,Mozambique",English,82.0,movie
10663,10664,Timestalkers,1987,18+,5.7,,0,0,1,0,0,Michael Schultz,"Adventure,Drama,Sci-Fi,Thriller,Western",United States,English,100.0,tv movie
10664,10665,Wide Open Town,1941,,6.9,,0,0,1,0,0,Lesley Selander,Western,United States,English,79.0,movie
10665,10666,Off Label,2013,,5.2,50%,0,0,1,0,0,"Donal Mosher,Michael Palmieri","Documentary,Drama,History",United States,English,80.0,movie
10666,10667,Tommy,2014,,5.0,,0,0,1,0,0,,Drama,United States,English,,movie
10667,10668,Nuremberg Trials,1946,,6.4,,0,0,1,0,0,"Roman Karmen,Elizaveta Svilova","Documentary,War",Soviet Union,"English,Russian,German",58.0,movie
10668,10669,"Sincerely, Brenda",2018,,7.0,,0,0,1,0,0,Kenneth Nelson Jr.,Drama,United States,English,87.0,movie
10669,10670,Hurt,2009,18+,5.1,,0,0,1,0,0,Sonny Mallhi,"Horror,Thriller",United States,English,93.0,movie
10670,10671,Ek Ajnabee,2005,,5.3,,0,0,1,0,0,Apoorva Lakhia,"Action,Drama,Thriller",India,Hindi,142.0,movie
10671,10672,StalkHer,2015,,4.8,33%,0,0,1,0,0,"John Jarratt,Kaarin Fairfax","Comedy,Romance,Thriller",Australia,English,90.0,movie
10672,10673,Wild Kratts: Creepy Creatures,2018,,6.6,,0,0,1,0,0,,,,,49.0,movie
10673,10674,Tokyo Cowboy,1994,,6.5,,0,0,1,0,0,Kathy Garneau,"Comedy,Drama,Western",Canada,"English,Japanese",94.0,movie
10674,10675,Who Killed Nelson Nutmeg?,2015,,6.1,,0,0,1,0,0,"Tim Clague,Danny Stack","Action,Adventure,Comedy,Family,Mystery",United Kingdom,English,82.0,movie
10675,10676,Five Minutes to Live,1961,all,5.7,,0,0,1,0,0,Bill Karn,"Crime,Drama,Music,Thriller",United States,English,80.0,movie
10676,10677,Erosion,2005,,4.4,,0,0,1,0,0,Ann Lu,"Drama,Mystery,Romance",United States,English,100.0,movie
10677,10678,A Night In the Woods,2011,18+,3.7,43%,0,0,1,0,0,Richard Parry,"Horror,Mystery",United Kingdom,English,82.0,movie
10678,10679,Pray for Japan,2012,,7.7,,0,0,1,0,0,Stuart J. Levy,"Documentary,History",Japan,Japanese,97.0,movie
10679,10680,Devil's Dynamite,1987,,3.9,,0,0,1,0,0,Godfrey Ho,"Action,Horror",Hong Kong,English,81.0,movie
10680,10681,Dead Mary,2007,,4.4,,0,0,1,0,0,Robert Wilson,Horror,"Canada,United States",English,103.0,video movie
10681,10682,Killing Heat,1981,13+,4.8,,0,0,1,0,0,Michael Raeburn,Drama,"Zambia,Sweden",English,105.0,movie
10682,10683,Rent-a-Cop,1987,18+,4.6,15%,0,0,1,0,0,Jerry London,"Action,Comedy,Crime,Thriller",United States,English,96.0,movie
10683,10684,Murder Most Likely,2000,,5.9,,0,0,1,0,0,Alex Chapple,"Drama,Crime",Canada,"English,French",96.0,movie
10684,10685,Jackson Browne: Going Home,1994,,7.5,,0,0,1,0,0,Janice Engel,"Documentary,Music",United States,English,91.0,tv movie
10685,10686,Christmas in the City,2013,7+,5.9,,0,0,1,0,0,Marita Grabiak,"Drama,Family,Romance","Canada,United States",English,87.0,tv movie
10686,10687,The Sacred,2012,18+,4.1,,0,0,1,0,0,Brett Donowho,"Horror,Thriller",United States,English,82.0,movie
10687,10688,What Now,2015,,4.6,,0,0,1,0,0,Ash Avildsen,Comedy,United States,English,100.0,movie
10688,10689,Where is Robert Fisher?,2016,,6.3,,0,0,1,0,0,Charlie Minn,Documentary,United States,English,84.0,movie
10689,10690,Tar Creek,2009,,7.3,,0,0,1,0,0,Matt Myers,"Documentary,Drama",United States,English,95.0,movie
10690,10691,Past the Bleachers,1995,,7.4,,0,0,1,0,0,Michael Switzer,"Drama,Family,Mystery,Sport",United States,English,97.0,tv movie
10691,10692,Survive The Hollow Shoals,2018,18+,5.2,,0,0,1,0,0,Jonathon Klimek,Horror,United States,English,78.0,movie
10692,10693,The Ceiling,2018,,6.5,,0,0,1,0,0,Christopher Sheffield,"Short,Action,Comedy",United States,English,,movie
10693,10694,King of Herrings,2014,,6.8,,0,0,1,0,0,"Eddie Jemison,Sean Richardson","Comedy,Drama",United States,English,82.0,movie
10694,10695,Secretly (Chori Chori),1956,,7.8,,0,0,1,0,0,"Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla","Drama,Musical,Romance",India,Hindi,160.0,movie
10695,10696,One-Eyed Monster,2008,18+,4.2,,0,0,1,0,0,Adam Fields,"Comedy,Horror,Sci-Fi",United States,English,84.0,movie
10696,10697,Flakes & Flames,2013,,8.2,,0,0,1,0,0,"Dirk Behlau,Jesper Bram,Daniel Alban Petersen","Documentary,History","Denmark,United Kingdom,Finland,France,Germany,Italy,Sweden,United States","English,French,German,Spanish",80.0,movie
10697,10698,Alonzo Bodden: Who's Paying Attention,2011,18+,7.1,,0,0,1,0,0,Manny Rodriguez,Comedy,United States,English,60.0,movie
10698,10699,Top Secret Rosies: The Female 'Computers' of WWII,2009,,7.2,,0,0,1,0,0,LeAnn Erickson,"Documentary,War",United States,English,56.0,movie
10699,10700,Cassidy Way,2016,,3.7,,0,0,1,0,0,Harvey Lowry,Thriller,United States,,95.0,movie
10700,10701,Songs for Amy,2012,,6.3,17%,0,0,1,0,0,Konrad Begg,"Comedy,Drama,Music,Romance",Ireland,English,104.0,movie
10701,10702,Re-Imagining Jesus: Discovering the Human Hero,2014,,8.4,,0,0,1,0,0,,,,,,NA
10702,10703,The Tender Hook,2008,18+,5.4,,0,0,1,0,0,Jonathan Ogilvie,"Crime,Drama,Mystery,Romance",Australia,English,99.0,movie
10703,10704,Keeping the Promise,1997,,6.2,,0,0,1,0,0,Sheldon Larry,Drama,"United States,Canada",English,95.0,tv movie
10704,10705,Microwave Massacre,1983,,4.2,,0,0,1,0,0,Wayne Berwick,"Comedy,Horror",United States,English,76.0,movie
10705,10706,The Eve,2014,,4.2,,0,0,1,0,0,Ritchie Steven Filippi,"Horror,Thriller",United States,English,90.0,movie
10706,10707,Texas Cotton,2018,,5.1,,0,0,1,0,0,Tyler Russell,"Crime,Mystery,Western",United States,English,88.0,movie
10707,10708,Project-M,2014,,4.8,,0,0,1,0,0,Eric Piccoli,"Drama,Sci-Fi",Canada,French,98.0,movie
10708,10709,February One: The Story of the Greensboro Four,2003,,7.4,,0,0,1,0,0,,Documentary,United States,English,61.0,tv movie
10709,10710,Muggers,2000,,5.5,,0,0,1,0,0,Dean Murphy,"Comedy,Crime,Romance",Australia,English,97.0,movie
10710,10711,InSight,2011,18+,4.9,,0,0,1,0,0,,Drama,United States,English,30.0,movie
10711,10712,Thamizhan,2002,,5.2,,0,0,1,0,0,A. Majid,"Action,Drama",India,"Tamil,Hindi",162.0,movie
10712,10713,Bipolar,2014,,4.7,,0,0,1,0,0,Jean Veber,"Mystery,Thriller",United States,English,80.0,movie
10713,10714,Everybody's Child,2014,13+,7.3,,0,0,1,0,0,Garry Fraser,"Documentary,Biography,Crime,Family",United Kingdom,English,75.0,movie
10714,10715,The Unborn,1991,18+,4.4,,0,0,1,0,0,David S. Goyer,"Drama,Horror,Mystery,Thriller",United States,"English,Hebrew",88.0,movie
10715,10716,Tupac Uncensored and Uncut: The Lost Prison Tapes,2011,,7.8,,0,0,1,0,0,Ken Peters,Short,,,44.0,movie
10716,10717,Not Angels but Angels,1994,,6.2,,0,0,1,0,0,Wiktor Grodecki,Documentary,"Czech Republic,France","Czech,English",80.0,movie
10717,10718,The Phoenix Lights...We Are Not Alone,2005,,6.7,,0,0,1,0,0,,,,,,NA
10718,10719,Eternally Yours,1939,,5.8,,0,0,1,0,0,Tay Garnett,"Comedy,Drama",United States,English,95.0,movie
10719,10720,Local Legends,2013,,8.3,,0,0,1,0,0,Matt Farley,Comedy,United States,English,74.0,video movie
10720,10721,Raabta,2017,,4.1,13%,0,0,1,0,0,Dinesh Vijan,"Action,Adventure,Drama,Fantasy,Romance",India,Hindi,147.0,movie
10721,10722,"Lord, All Men Can't Be Dogs",2011,,6.0,,0,0,1,0,0,T.J. Hemphill,Comedy,United States,English,114.0,movie
10722,10723,13 Eerie,2013,,4.5,,0,0,1,0,0,Lowell Dean,"Horror,Sci-Fi",Canada,English,87.0,movie
10723,10724,The Over-the-Hill Gang,1969,,6.2,,0,0,1,0,0,Jean Yarbrough,"Comedy,Western",United States,English,75.0,tv movie
10724,10725,2: Voodoo Academy,2012,,3.9,,0,0,1,0,0,David DeCoteau,Horror,United States,English,75.0,movie
10725,10726,Rideshare,2018,,5.2,,0,0,1,0,0,Tremain Hayhoe,"Horror,Thriller",United States,English,99.0,movie
10726,10727,Ditch Day Massacre,2016,,3.4,,0,0,1,0,0,Joe Hendrick,"Horror,Thriller",United States,English,77.0,movie
10727,10728,We Are Kings,2014,,7.2,,0,0,1,0,0,Toby Hubner,Musical,United States,English,90.0,movie
10728,10729,Sam Whiskey,1969,13+,5.9,,0,0,1,0,0,Arnold Laven,"Comedy,Western",United States,English,96.0,movie
10729,10730,The Missing Link,2018,,3.9,,0,0,1,0,0,Freddie Francis,"Horror,Sci-Fi",United Kingdom,English,93.0,movie
