ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Seasons Count
6270,I Spit on Your Grave 2,2013,18+,5.7,,0,0,1,0,0,NA
6271,Stop at Nothing: The Lance Armstrong Story,2014,13+,7.5,,0,0,1,0,0,NA
6272,Nakom,2016,,6.8,86%,0,0,1,0,0,NA
6273,Christmas in August,1998,,7.6,,0,0,1,0,0,NA
6274,Punching Henry,2017,,5.6,77%,0,0,1,0,0,NA
6275,The Young Master,1980,13+,7.2,,0,0,1,0,0,NA
6276,Beowulf & Grendel,2005,18+,5.8,47%,0,0,1,0,0,NA
6277,Who Bombed Judi Bari?,2012,,7.8,86%,0,0,1,0,0,NA
6278,The Whisperers,1967,,7.1,60%,0,0,1,0,0,NA
6279,Miss Austen Regrets,2008,all,7.1,,0,0,1,0,0,NA
6280,Mondo Cane,1962,18+,6.4,50%,0,0,1,0,0,NA
6281,Run Boy Run,2013,,7.1,,0,0,1,0,0,NA
6282,The Medusa Touch,1978,7+,7.0,,0,0,1,0,0,NA
6283,Shepard & Dark,2012,,6.4,86%,0,0,1,0,0,NA
6284,The New York Ripper,1982,,6.4,17%,0,0,1,0,0,NA
6285,The Strange Little Cat,2013,,6.6,78%,0,0,1,0,0,NA
6286,The Armor of Light,2015,13+,6.7,96%,0,0,1,0,0,NA
6287,Hannah,2018,,,83%,0,0,1,0,0,NA
6288,The Lesson,2015,,4.3,89%,0,0,1,0,0,NA
6289,Crippled Avengers,1978,18+,7.4,,0,0,1,0,0,NA
6290,Moss,2017,,5.9,75%,0,0,1,0,0,NA
6291,Porcile,1969,,6.7,50%,0,0,1,0,0,NA
6292,When Trumpets Fade,1998,18+,7.1,,0,0,1,0,0,NA
6293,Five Element Ninjas,1982,18+,7.3,,0,0,1,0,0,NA
6294,Watermark,2013,7+,6.9,77%,0,0,1,0,0,NA
6295,Dane Cook: Vicious Circle,2006,18+,6.7,,0,0,1,0,0,NA
6296,This Divided State,2005,,7.3,83%,0,0,1,0,0,NA
6297,Urusei Yatsura 2: Beautiful Dreamer,1984,,7.5,,0,0,1,0,0,NA
6298,Mother of Mine,2005,,7.6,,0,0,1,0,0,NA
6299,The Jurassic Games,2018,,3.8,83%,0,0,1,0,0,NA
6300,The Man from Elysian Fields,2001,18+,6.6,51%,0,0,1,0,0,NA
6301,Awaara,1951,18+,8.0,,0,0,1,0,0,NA
6302,Frankenstein's Army,2013,18+,5.3,56%,0,0,1,0,0,NA
6303,Fighter In The Wind,2004,,7.0,,0,0,1,0,0,NA
6304,Jack's Back,1988,18+,5.9,60%,0,0,1,0,0,NA
6305,Maya,2015,,7.7,,0,0,1,0,0,2
6306,Days and Clouds,2007,,6.9,81%,0,0,1,0,0,NA
6307,The Ice Cream Truck,2017,,5.2,71%,0,0,1,0,0,NA
6308,Kung Fu Killer,2008,,5.0,75%,0,0,1,0,0,NA
6309,A Little Bit of Heaven,2011,13+,6.3,4%,0,0,1,0,0,NA
6310,Into the Storm,2009,7+,7.1,,0,0,1,0,0,NA
6311,Mike Tyson: Undisputed Truth,2013,18+,7.4,,0,0,1,0,0,NA
6312,Citadel,2012,18+,5.5,55%,0,0,1,0,0,1
6313,Healing,2014,18+,6.7,75%,0,0,1,0,0,NA
6314,Tapeheads,1988,18+,5.7,60%,0,0,1,0,0,NA
6315,The Scarlet and the Black,1983,7+,7.6,,0,0,1,0,0,NA
6316,Laaga Chunari Mein Daag - Journey of A Woman,2007,13+,5.3,50%,0,0,1,0,0,NA
6317,The Monster Project,2017,,4.4,60%,0,0,1,0,0,NA
6318,The Carer,2016,,6.5,68%,0,0,1,0,0,NA
6319,Golmaal Again,2017,,4.9,57%,0,0,1,0,0,NA
6320,Holly,2006,18+,6.8,65%,0,0,1,0,0,NA
6321,Escanaba in da Moonlight,2001,13+,6.5,50%,0,0,1,0,0,NA
6322,Portrait of Wally,2012,,6.8,90%,0,0,1,0,0,NA
6323,Jim Jefferies: I Swear to God,2009,18+,8.2,,0,0,1,0,0,NA
6324,Madame Bovary,2015,18+,5.7,43%,0,0,1,0,0,NA
6325,Hanover Street,1979,7+,6.0,57%,0,0,1,0,0,NA
6326,Mike Bassett: England Manager,2001,,6.9,,0,0,1,0,0,NA
6327,The High Cost of Living,2011,13+,6.8,53%,0,0,1,0,0,NA
6328,A Brand New Life,2009,,7.5,,0,0,1,0,0,1
6329,The Quiet Ones,2014,13+,5.1,37%,0,0,1,0,0,NA
6330,The Last Rites of Joe May,2011,,6.9,74%,0,0,1,0,0,NA
6331,Kavan,2017,,7.1,,0,0,1,0,0,NA
6332,Fanny's Journey,2016,,6.9,,0,0,1,0,0,NA
6333,Caged Heat,1974,18+,5.3,73%,0,0,1,0,0,NA
6334,A Company Man,2012,,6.7,,0,0,1,0,0,NA
6335,The Art of Travel,2008,18+,6.4,63%,0,0,1,0,0,NA
6336,Just Jim,2015,,5.8,85%,0,0,1,0,0,NA
6337,Beneath the Harvest Sky,2013,,6.2,62%,0,0,1,0,0,NA
6338,Redwood Highway,2013,13+,6.4,80%,0,0,1,0,0,NA
6339,Fear City,1984,18+,5.7,67%,0,0,1,0,0,NA
6340,Kaala Patthar,1979,all,7.7,,0,0,1,0,0,NA
6341,Indictment: The McMartin Trial,1995,18+,7.6,,0,0,1,0,0,NA
6342,All Cheerleaders Die,2013,,5.1,49%,0,0,1,0,0,NA
6343,Bad Hurt,2016,,5.9,80%,0,0,1,0,0,NA
6344,The Witch Who Came from the Sea,1976,18+,5.6,78%,0,0,1,0,0,NA
6345,Yesterday was a lie,2008,7+,5.1,83%,0,0,1,0,0,NA
6346,Razzia,2018,,6.2,44%,0,0,1,0,0,NA
6347,Henry's Crime,2010,18+,6.0,41%,0,0,1,0,0,NA
6348,Trafficked,2017,18+,5.6,29%,0,0,1,0,0,NA
6349,OT: Our Town,2002,13+,7.2,88%,0,0,1,0,0,NA
6350,Disorder in the Court,1936,,8.1,,0,0,1,0,0,NA
6351,Voice from the Stone,2017,18+,5.2,38%,0,0,1,0,0,NA
6352,Brain Dead,1990,18+,6.0,17%,0,0,1,0,0,NA
6353,My Mistress,2014,,5.5,33%,0,0,1,0,0,NA
6354,The Driller Killer,1979,,5.1,69%,0,0,1,0,0,NA
6355,The Yes Men Are Revolting,2014,,6.8,81%,0,0,1,0,0,NA
6356,The Motel Life,2012,18+,5.9,70%,0,0,1,0,0,NA
6357,La Bare,2014,18+,6.0,78%,0,0,1,0,0,NA
6358,Maanagaram,2017,,8.1,,0,0,1,0,0,NA
6359,Mandingo,1975,18+,6.3,29%,0,0,1,0,0,NA
6360,Ishqiya,2010,18+,7.3,,0,0,1,0,0,NA
6361,The Town That Dreaded Sundown,1976,18+,6.1,42%,0,0,1,0,0,NA
6362,Savannah Smiles,1982,7+,7.2,,0,0,1,0,0,NA
6363,Lady of Burlesque,1943,,6.4,60%,0,0,1,0,0,NA
6364,Khadak,2006,,6.9,71%,0,0,1,0,0,NA
6365,Scandal Makers,2008,,7.2,,0,0,1,0,0,NA
6366,Where the Red Fern Grows,1974,all,6.9,,0,0,1,0,0,NA
6367,RiP!: A Remix Manifesto,2009,,7.6,42%,0,0,1,0,0,NA
6368,Michael Moore Hates America,2004,18+,4.9,75%,0,0,1,0,0,NA
6369,Canadian Bacon,1995,7+,6.0,14%,0,0,1,0,0,NA
6370,Living on One Dollar,2013,16+,7.3,,0,0,1,0,0,NA
6371,The Scapegoat,2012,,7.1,,0,0,1,0,0,NA
6372,Genesis,2018,,5.9,80%,0,0,1,0,0,NA
6373,In Secret,2013,18+,6.1,41%,0,0,1,0,0,NA
6374,Never Surrender: A Galaxy Quest Documentary,2019,13+,7.6,,0,0,1,0,0,NA
6375,Rare Birds,2001,18+,6.4,54%,0,0,1,0,0,NA
6376,Forbidden World,1982,18+,5.2,60%,0,0,1,0,0,NA
6377,Hatchet II,2010,18+,5.5,40%,0,0,1,0,0,NA
6378,Somebody Up There Likes Me,2013,,5.8,68%,0,0,1,0,0,NA
6379,Breakin' 2: Electric Boogaloo,1984,7+,5.1,29%,0,0,1,0,0,NA
6380,Fear X,2003,13+,6.0,58%,0,0,1,0,0,NA
6381,King of Thieves,2018,18+,5.5,34%,0,0,1,0,0,NA
6382,A Spell to Ward Off the Darkness,2013,7+,6.2,95%,0,0,1,0,0,NA
6383,A Friend Is a Treasure,1981,,7.2,,0,0,1,0,0,NA
6384,Dementia 13,1963,,5.7,63%,0,0,1,0,0,NA
6385,Bookies,2003,18+,6.0,67%,0,0,1,0,0,NA
6386,Midaq Alley,1995,,7.4,,0,0,1,0,0,NA
6387,Reset,2017,,7.3,71%,0,0,1,0,0,NA
6388,Shanghai,2012,16+,7.2,,0,0,1,0,0,NA
6389,Take Me to the River,2014,7+,6.9,73%,0,0,1,0,0,NA
6390,Antarctica: Ice & Sky,2015,,6.9,89%,0,0,1,0,0,NA
6391,I Bury the Living,1958,,6.3,64%,0,0,1,0,0,NA
6392,Living Among Us,2019,18+,5.2,14%,0,0,1,0,0,NA
6393,White of the Eye,1988,18+,6.2,43%,0,0,1,0,0,NA
6394,11-08-2016,2017,,5.3,75%,0,0,1,0,0,NA
6395,Remembrance,2011,,7.2,,0,0,1,0,0,NA
6396,Uncovered: The War on Iraq,2004,,7.5,77%,0,0,1,0,0,NA
6397,Laila's Birthday,2008,,6.6,80%,0,0,1,0,0,NA
6398,Malevolence,2004,18+,5.1,33%,0,0,1,0,0,NA
6399,The Jackie Robinson Story,1950,,6.4,63%,0,0,1,0,0,NA
6400,Autumn Lights,2016,,6.7,14%,0,0,1,0,0,NA
6401,Taste of Fear,1961,,7.4,,0,0,1,0,0,NA
6402,Curtains,1983,18+,5.7,60%,0,0,1,0,0,NA
6403,Tales from the Organ Trade,2013,,7.3,60%,0,0,1,0,0,NA
6404,Bad Kids of Crestview Academy,2017,18+,5.6,10%,0,0,1,0,0,NA
6405,It Happened on Fifth Avenue,1947,,7.7,,0,0,1,0,0,NA
6406,By the Time It Gets Dark,2016,,6.5,89%,0,0,1,0,0,NA
6407,Coldplay: Live 2003,2003,,8.5,,0,0,1,0,0,NA
6408,Theri,2016,,7.1,,0,0,1,0,0,NA
6409,These Girls,2005,18+,5.5,73%,0,0,1,0,0,NA
6410,J.D.'s Revenge,1976,18+,6.0,60%,0,0,1,0,0,NA
6411,Chhoti Si Baat,1976,,8.3,,0,0,1,0,0,NA
6412,Kabhi Kabhie,1976,7+,7.5,,0,0,1,0,0,NA
6413,The Bridge at Remagen,1969,18+,6.7,,0,0,1,0,0,NA
6414,For My Father,2008,,7.3,40%,0,0,1,0,0,NA
6415,Teenage,2013,,6.6,77%,0,0,1,0,0,NA
6416,Off the Black,2006,18+,6.6,65%,0,0,1,0,0,NA
6417,Along for the Ride,2017,,6.7,70%,0,0,1,0,0,NA
6418,Tuff Turf,1985,18+,6.2,17%,0,0,1,0,0,NA
6419,The English Teacher,2013,18+,5.8,41%,0,0,1,0,0,NA
6420,The Lost Arcade,2015,,6.6,67%,0,0,1,0,0,NA
6421,Low Down,2014,18+,6.1,50%,0,0,1,0,0,NA
6422,Where the Trail Ends,2012,,7.7,,0,0,1,0,0,NA
6423,The Salt of Life,2011,,6.3,84%,0,0,1,0,0,NA
6424,Assault on Wall Street,2013,18+,6.0,25%,0,0,1,0,0,NA
6425,7 Days in Syria,2015,,8.9,,0,0,1,0,0,NA
6426,The Emperor Jones,1933,,6.4,71%,0,0,1,0,0,NA
6427,Here and There,2009,,6.3,67%,0,0,1,0,0,NA
6428,The One-Armed Swordsman,1967,18+,7.4,,0,0,1,0,0,NA
6429,Motorama,1991,18+,6.4,60%,0,0,1,0,0,NA
6430,The Royal Tailor,2014,,7.0,,0,0,1,0,0,NA
6431,The End of Poverty?,2008,,7.4,52%,0,0,1,0,0,NA
6432,"What Did You Do in the War, Daddy?",1966,,6.8,45%,0,0,1,0,0,NA
6433,Fragile,2005,13+,6.1,,0,0,1,0,0,NA
6434,The Mighty Celt,2005,,6.8,67%,0,0,1,0,0,NA
6435,Rescue in the Philippines: Refuge from the Holocaust,2013,,7.0,100%,0,0,1,0,0,NA
6436,Summer,2008,,6.8,78%,0,0,1,0,0,NA
6437,Clan of the White Lotus,1980,13+,7.3,,0,0,1,0,0,NA
6438,The Deadly Companions,1961,,6.1,83%,0,0,1,0,0,NA
6439,Stick Man,2015,all,7.1,,0,0,1,0,0,NA
6440,The Magic Flute,2006,7+,6.6,70%,0,0,1,0,0,NA
6441,George Carlin: George's Best Stuff,1996,,8.4,,0,0,1,0,0,NA
6442,Load Wedding,2018,,7.5,,0,0,1,0,0,NA
6443,uwantme2killhim?,2013,,6.3,67%,0,0,1,0,0,NA
6444,Madman,1981,18+,5.3,40%,0,0,1,0,0,NA
6445,A Guy Thing,2003,13+,5.6,24%,0,0,1,0,0,NA
6446,Terror Train,1980,18+,5.9,36%,0,0,1,0,0,NA
6447,Combat Shock,1986,18+,6.4,40%,0,0,1,0,0,NA
6448,Down to Earth,2001,13+,5.5,20%,0,0,1,0,0,NA
6449,The Heavenly Kid,1985,13+,6.4,22%,0,0,1,0,0,NA
6450,The Fitzgerald Family Christmas,2012,13+,6.2,64%,0,0,1,0,0,NA
6451,The Lullaby,2017,,4.4,67%,0,0,1,0,0,NA
6452,7 Chinese Brothers,2015,,5.6,77%,0,0,1,0,0,NA
6453,Hearing Is Believing,2017,all,8.7,60%,0,0,1,0,0,NA
6454,Passion,2012,18+,5.3,34%,0,0,1,0,0,NA
6455,The Demons,2015,,6.7,86%,0,0,1,0,0,NA
6456,Biswa Kalyan Rath : Biswa Mast Aadmi,2017,,8.4,,0,0,1,0,0,NA
6457,Only Old Men Are Going to Battle,1973,all,8.4,,0,0,1,0,0,NA
6458,F/X2,1991,13+,5.9,38%,0,0,1,0,0,NA
6459,The Yellow Birds,2017,18+,5.7,45%,0,0,1,0,0,NA
6460,Angelica,2017,,4.9,73%,0,0,1,0,0,NA
6461,Torn,2013,,5.9,90%,0,0,1,0,0,1
6462,Zakir Khan : Haq Se Single,2017,,8.6,,0,0,1,0,0,NA
6463,Trial by Fire,2019,18+,6.8,83%,0,0,1,0,0,NA
6464,The Calling,2014,18+,5.8,51%,0,0,1,0,0,NA
6465,Dust in the Wind,1986,,7.7,,0,0,1,0,0,NA
6466,The Song of Sway Lake,2019,18+,6.0,42%,0,0,1,0,0,NA
6467,Sebastian Maniscalco: Aren't You Embarrassed?,2014,18+,7.8,,0,0,1,0,0,NA
6468,Daughter of Mine,2018,,6.1,84%,0,0,1,0,0,NA
6469,Doomsdays,2013,,6.7,88%,0,0,1,0,0,NA
6470,The Incredible Hulk Returns,1988,,5.8,50%,0,0,1,0,0,NA
6471,"How Much Does Your Building Weigh, Mr Foster?",2010,,7.1,57%,0,0,1,0,0,NA
6472,Therapy for a Vampire,2014,,6.3,62%,0,0,1,0,0,NA
6473,One Small Hitch,2013,,6.6,17%,0,0,1,0,0,NA
6474,"Bon Voyage, Charlie Brown (and Don't Come Back!)",1980,all,7.3,,0,0,1,0,0,NA
6475,The Devil's Arithmetic,1999,7+,6.5,,0,0,1,0,0,NA
6476,Bhoomi,2017,,5.4,50%,0,0,1,0,0,NA
6477,The Wind Journeys,2009,,7.4,,0,0,1,0,0,NA
6478,Memoir of War,2017,13+,6.2,64%,0,0,1,0,0,NA
6479,Ladies in Lavender,2004,13+,7.0,,0,0,1,0,0,NA
6480,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",2012,,6.4,89%,0,0,1,0,0,NA
6481,Stand Clear of the Closing Doors,2014,,6.3,88%,0,0,1,0,0,NA
6482,The Light Thief,2011,,6.4,92%,0,0,1,0,0,NA
6483,Veronika Decides to Die,2009,18+,6.4,,0,0,1,0,0,NA
6484,Hell Drivers,1957,,7.2,,0,0,1,0,0,NA
6485,Leviathan,1989,18+,5.8,17%,0,0,1,0,0,NA
6486,Doug Stanhope: No Refunds,2007,18+,8.2,,0,0,1,0,0,NA
6487,The Lottery,2010,,7.0,62%,0,0,1,0,0,NA
6488,Heidi Fleiss: Hollywood Madam,1995,18+,6.5,75%,0,0,1,0,0,NA
6489,Abraham Lincoln,1930,,5.7,82%,0,0,1,0,0,NA
6490,There's Something Wrong with Aunt Diane,2011,18+,6.7,,0,0,1,0,0,NA
6491,Casino Jack,2010,18+,6.2,40%,0,0,1,0,0,NA
6492,Take Me Home,2011,13+,6.8,,0,0,1,0,0,NA
6493,Cinderella,1965,all,7.8,,0,0,1,1,0,NA
6494,In Dubious Battle,2017,18+,6.1,30%,0,0,1,0,0,NA
6495,George Carlin: Playin' with Your Head,1986,,8.1,,0,0,1,0,0,NA
6496,Wasted on the Young,2010,18+,5.9,60%,0,0,1,0,0,NA
6497,Bickford Shmeckler's Cool Ideas,2006,18+,5.7,50%,0,0,1,0,0,NA
6498,Khumba,2013,all,5.7,44%,0,0,1,0,0,NA
6499,Regression,2015,18+,5.7,15%,0,0,1,0,0,NA
6500,Panfilov's 28 Men,2016,13+,6.8,,0,0,1,0,0,NA
6501,Vivah,2006,,6.6,,0,0,1,0,0,NA
6502,Long Distance Revolutionary: A Journey with Mumia Abu-Jamal,2013,,7.6,50%,0,0,1,0,0,NA
6503,"Poverty, Inc.",2014,,7.7,,0,0,1,0,0,NA
6504,Secret Reunion,2010,,6.9,,0,0,1,0,0,NA
6505,Powder Blue,2009,18+,6.3,25%,0,0,1,0,0,NA
6506,Hello Mary Lou: Prom Night II,1987,18+,5.7,42%,0,0,1,0,0,NA
6507,Lady in a Cage,1964,,6.9,20%,0,0,1,0,0,NA
6508,The Shelter,2015,,3.6,100%,0,0,1,0,0,NA
6509,Double Take,2009,,6.2,77%,0,0,1,0,0,NA
6510,Ghostbox Cowboy,2018,,4.7,91%,0,0,1,0,0,NA
6511,Enter Nowhere,2011,18+,6.5,,0,0,1,0,0,NA
6512,The Unforgiven,1960,,6.7,,0,0,1,0,0,NA
6513,Violet & Daisy,2011,18+,6.1,22%,0,0,1,0,0,NA
6514,Exhibition,2013,,5.8,84%,0,0,1,0,0,NA
6515,The Escort,2016,,6.0,,0,0,1,0,0,NA
6516,Assaulted: Civil Rights Under Fire,2013,13+,7.0,60%,0,0,1,0,0,NA
6517,The Who: The Kids Are Alright,1979,7+,8.1,,0,0,1,0,0,NA
6518,The Baby of Mâcon,1993,,7.0,,0,0,1,0,0,NA
6519,Friends,1971,18+,6.6,17%,0,0,1,0,0,10
6520,Baar Baar Dekho,2016,7+,5.3,43%,0,0,1,0,0,NA
6521,"Never Steady, Never Still",2017,16+,6.0,79%,0,0,1,0,0,NA
6522,United in Anger: A History of ACT UP,2012,,7.5,71%,0,0,1,0,0,NA
6523,The Stray,2017,7+,5.4,40%,0,0,1,0,0,NA
6524,"I, Anna",2012,,6.0,61%,0,0,1,0,0,NA
6525,Bigil,2019,,6.9,,0,0,1,0,0,NA
6526,Heckler,2007,18+,6.1,60%,0,0,1,0,0,NA
6527,Pushing Hands,1991,,7.3,,0,0,1,0,0,NA
6528,A Five Star Life,2013,,6.3,64%,0,0,1,0,0,NA
6529,Half Light,2006,18+,6.0,25%,0,0,1,0,0,NA
6530,Jaffa,2009,,6.9,50%,0,0,1,0,0,NA
6531,Mail Order Wife,2004,18+,6.3,61%,0,0,1,0,0,NA
6532,Refusenik,2008,,7.9,91%,0,0,1,0,0,NA
6533,Michael Jordan: His Airness,1999,,8.1,,0,0,1,0,0,NA
6534,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,1973,,7.6,,0,0,1,0,0,NA
6535,Left Behind,2000,13+,4.5,16%,0,0,1,0,0,NA
6536,The Hiding Place,1975,7+,7.5,,0,0,1,0,0,NA
6537,CBGB,2013,18+,6.6,7%,0,0,1,0,0,NA
6538,I Used to Be Darker,2013,,5.6,81%,0,0,1,0,0,NA
6539,Dead or Alive,1999,18+,6.8,,0,0,1,0,0,NA
6540,The Hunting of the President,2004,16+,6.8,74%,0,0,1,0,0,NA
6541,The Oblong Box,1969,7+,6.1,57%,0,0,1,0,0,NA
6542,Nothing Like the Holidays,2008,13+,6.1,53%,0,0,1,0,0,NA
6543,C.H.U.D.,1984,18+,5.6,29%,0,0,1,0,0,NA
6544,The Killer Is Loose,1956,,6.6,60%,0,0,1,0,0,NA
6545,Detective Chinatown,2015,,6.6,,0,0,1,0,0,NA
6546,Phantasm: Ravager,2016,18+,5.0,57%,0,0,1,0,0,NA
6547,Charlotte Rampling: The Look,2011,,6.8,84%,0,0,1,0,0,NA
6548,The Vessel,2016,13+,5.3,67%,0,0,1,0,0,NA
6549,A Fat Wreck,2016,,7.0,,0,0,1,0,0,NA
6550,The World Made Straight,2015,18+,5.5,62%,0,0,1,0,0,NA
6551,Orphans,1998,,7.0,47%,0,0,1,0,0,NA
6552,Phil Spector,2013,18+,6.2,49%,0,0,1,0,0,NA
6553,Waqt: The Race Against Time,2005,,6.8,,0,0,1,0,0,NA
6554,Streamers,1983,18+,6.5,56%,0,0,1,0,0,NA
6555,Mexican Gangster,2008,18+,4.1,86%,0,0,1,0,0,NA
6556,Christmas in the Clouds,2001,7+,6.4,69%,0,0,1,0,0,NA
6557,The Golden Era,2014,,6.3,56%,0,0,1,0,0,NA
6558,Tenderness,2009,18+,5.5,40%,0,0,1,0,0,NA
6559,Whitewash,2013,,5.8,83%,0,0,1,0,0,NA
6560,Wish Upon,2017,13+,5.0,19%,0,0,1,0,0,NA
6561,Kelly + Victor,2013,,5.7,74%,0,0,1,0,0,NA
6562,The Weight of Water,2000,18+,5.9,35%,0,0,1,0,0,NA
6563,The Wedding Year,2019,18+,5.5,44%,0,0,1,0,0,NA
6564,Africa Screams,1949,,6.2,60%,0,0,1,0,0,NA
6565,The Ash Lad: In the Hall of the Mountain King,2017,,6.1,,0,0,1,0,0,NA
6566,Come Drink with Me,1966,18+,6.9,,0,0,1,0,0,NA
6567,Square One,2019,,9.3,,0,0,1,0,0,NA
6568,The Devil's Carnival,2012,,6.4,,0,0,1,0,0,NA
6569,Tough Guy: The Bob Probert Story,2018,,7.4,,0,0,1,0,0,NA
6570,Almost Friends,2017,18+,5.9,29%,0,0,1,0,0,NA
6571,Chandni,1989,7+,6.8,,0,0,1,0,0,NA
6572,Love Stinks,1999,18+,5.8,19%,0,0,1,0,0,NA
6573,Australia: Land Beyond Time,2002,,7.5,83%,0,0,1,0,0,NA
6574,Local Color,2006,18+,6.9,35%,0,0,1,0,0,NA
6575,The Wasted Times,2016,,7.0,20%,0,0,1,0,0,NA
6576,Path to War,2002,16+,7.3,,0,0,1,0,0,NA
6577,Vampire Cleanup Department,2017,,5.8,83%,0,0,1,0,0,NA
6578,Attack of the Killer Tomatoes!,1978,7+,4.6,27%,0,0,1,0,0,NA
6579,Ava,2017,,6.7,,0,0,1,0,0,NA
6580,Forgetting the Girl,2012,,5.3,71%,0,0,1,0,0,NA
6581,Nuclear Nation,2012,,6.0,90%,0,0,1,0,0,NA
6582,Partisan,2015,,5.8,57%,0,0,1,0,0,1
6583,Circle of Iron,1978,18+,5.9,43%,0,0,1,0,0,NA
6584,Golgo 13: The Professional,1983,,6.8,,0,0,1,0,0,NA
6585,Red Knot,2014,,5.2,89%,0,0,1,0,0,NA
6586,Jomonte Suvisheshangal,2017,7+,6.7,,0,0,1,0,0,NA
6587,The Viral Factor,2012,,5.9,56%,0,0,1,0,0,NA
6588,American Teacher,2011,all,6.8,67%,0,0,1,0,0,NA
6589,Another Happy Day,2011,18+,6.1,44%,0,0,1,0,0,NA
6590,Broken Ceiling,2018,,7.4,60%,0,0,1,0,0,NA
6591,Caroline and Jackie,2013,,6.4,80%,0,0,1,0,0,NA
6592,What We Do Is Secret,2008,18+,6.4,45%,0,0,1,0,0,NA
6593,Atari: Game Over,2014,,6.7,,0,0,1,0,0,NA
6594,Ninja: Shadow of a Tear,2013,18+,6.2,,0,0,1,0,0,NA
6595,Mama Africa,2011,,7.0,75%,0,0,1,0,0,NA
6596,$ellebrity,2013,,5.5,63%,0,0,1,0,0,NA
6597,Preaching to the Perverted,1997,18+,6.0,,0,0,1,0,0,NA
6598,Brick Lane,2007,13+,6.6,68%,0,0,1,0,0,NA
6599,The Door,2009,,6.7,,0,0,1,0,0,NA
6600,Lucky and Zorba,1998,all,7.1,,0,0,1,0,0,NA
6601,The Heart of Man,2017,13+,8.2,,0,0,1,0,0,NA
6602,The Window,2008,18+,6.7,92%,0,0,1,0,0,NA
6603,Miracle Run,2003,7+,7.4,,0,0,1,0,0,NA
6604,Policeman,2011,,6.3,61%,0,0,1,0,0,NA
6605,Mythica: A Quest for Heroes,2014,13+,5.8,,0,0,1,0,0,NA
6606,Blood Car,2007,,5.3,63%,0,0,1,0,0,NA
6607,Demon,2015,18+,6.1,,0,0,1,0,0,NA
6608,Dream a Little Dream,1989,13+,5.9,,0,0,1,0,0,NA
6609,Wendigo,2001,18+,5.0,60%,0,0,1,0,0,NA
6610,Abundant Acreage Available,2017,7+,5.8,80%,0,0,1,0,0,NA
6611,The Story of Lovers Rock,2011,,6.5,83%,0,0,1,0,0,NA
6612,Prem Ratan Dhan Payo,2015,,4.5,45%,0,0,1,0,0,NA
6613,Bad Ass,2012,18+,5.5,20%,0,0,1,0,0,NA
6614,The Mind's Eye,2015,,4.6,62%,0,0,1,0,0,NA
6615,Perfect Obedience,2014,,6.4,100%,0,0,1,0,0,NA
6616,Madame Tutli-Putli,2007,,7.2,,0,0,1,0,0,NA
6617,Outcast,2010,18+,5.3,64%,0,0,1,0,0,NA
6618,"Park Avenue: Money, Power & The American Dream",2012,,7.4,,0,0,1,0,0,NA
6619,Nobel Son,2007,18+,6.3,25%,0,0,1,0,0,NA
6620,Web Junkie,2014,,6.4,71%,0,0,1,0,0,NA
6621,Sharknado 2: The Second One,2014,16+,4.0,61%,0,0,1,0,0,NA
6622,Shakespeare High,2012,,7.2,88%,0,0,1,0,0,NA
6623,Halima's Path,2012,,8.1,,0,0,1,0,0,NA
6624,Ed and His Dead Mother,1993,18+,6.0,50%,0,0,1,0,0,NA
6625,Chillerama,2011,,5.7,40%,0,0,1,0,0,NA
6626,The Last Witness,2018,,5.5,33%,0,0,1,0,0,NA
6627,Hollow,2011,,5.7,20%,0,0,1,0,0,NA
6628,Marilyn Hotchkiss' Ballroom Dancing & Charm School,2005,13+,6.5,22%,0,0,1,0,0,NA
6629,Children Shouldn't Play with Dead Things,1973,7+,5.5,42%,0,0,1,0,0,NA
6630,Videocracy,2009,,6.5,67%,0,0,1,0,0,NA
6631,Troubled Water,2008,,7.6,,0,0,1,0,0,NA
6632,RFK Must Die: The Assassination of Bobby Kennedy,2007,,7.3,57%,0,0,1,0,0,NA
6633,Adam Resurrected,2008,18+,6.3,35%,0,0,1,0,0,NA
6634,Flowers in the Attic,1987,18+,5.8,13%,0,0,1,0,0,NA
6635,Lifted,2010,13+,6.6,,0,0,1,0,0,NA
6636,Article 99,1992,18+,6.1,43%,0,0,1,0,0,NA
6637,Maya the Bee Movie,2014,all,5.9,47%,0,0,1,0,0,NA
6638,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,2012,18+,5.9,44%,0,0,1,0,0,NA
6639,Rainy Dog,1997,,7.1,,0,0,1,0,0,NA
6640,Muhammad Ali's Greatest Fight,2013,,6.7,38%,0,0,1,0,0,NA
6641,Plush,2013,18+,5.3,33%,0,0,1,0,0,NA
6642,April 9th,2015,,6.6,,0,0,1,0,0,NA
6643,Aaltra,2004,,7.1,,0,0,1,0,0,NA
6644,The Discoverers,2014,16+,5.7,88%,0,0,1,0,0,NA
6645,Britain's Greatest Codebreaker,2012,,7.0,,0,0,1,0,0,NA
6646,Something to Sing About,1937,,6.3,83%,0,0,1,0,0,NA
6647,Video Games: The Movie,2014,,6.1,18%,0,0,1,0,0,NA
