Unnamed: 0,ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Directors,Genres,Country,Language,Runtime,Kind
5035,5036,Orphans of the Storm,1921,,7.4,92%,0,0,1,0,0,D.W. Griffith,"Drama,History,Romance",United States,English,150.0,movie
5036,5037,A Late Quartet,2012,18+,7.1,76%,0,0,1,0,0,Yaron Zilberman,"Drama,Music",United States,English,105.0,movie
5037,5038,Inferno,1980,18+,6.6,64%,0,0,1,0,0,Ron Howard,"Action,Adventure,Crime,Drama,Mystery,Thriller","United States,Hungary","English,French,Italian,Turkish",121.0,movie
5038,5039,Frequently Asked Questions About Time Travel,2009,13+,7.1,38%,0,0,1,0,0,Gareth Carrivick,"Comedy,Sci-Fi",United Kingdom,English,83.0,movie
5039,5040,The Vanishing,2018,18+,5.8,85%,0,0,1,0,0,Kristoffer Nyholm,"Crime,Drama,Mystery,Thriller",United Kingdom,"English,Swedish",107.0,movie
5040,5041,Antarctica: A Year on Ice,2013,7+,7.6,87%,0,0,1,0,0,Anthony Powell,"Documentary,Adventure,Biography,Drama",New Zealand,English,91.0,movie
5041,5042,The Ultimate Gift,2006,7+,7.3,32%,0,0,1,0,0,Michael O. Sajbel,"Drama,Family,Romance",United States,"English,Spanish",114.0,movie
5042,5043,What Have You Done to Solange?,1972,18+,7.0,80%,0,0,1,0,0,Massimo Dallamano,"Horror,Mystery,Thriller","Italy,West Germany,United Kingdom",Italian,107.0,movie
5043,5044,Things to Come,1936,,6.7,93%,0,0,1,0,0,Mia Hansen-Løve,Drama,"France,Germany","French,English,German",102.0,movie
5044,5045,Alice Sweet Alice,1976,18+,6.5,82%,0,0,1,0,0,Alfred Sole,"Crime,Drama,Horror,Mystery,Thriller",United States,English,107.0,movie
5045,5046,How I Ended This Summer,2010,,7.0,79%,0,0,1,0,0,Aleksey Popogrebskiy,Drama,Russia,Russian,130.0,movie
5046,5047,To End All Wars,2001,18+,7.0,62%,0,0,1,0,0,David L. Cunningham,"Action,Drama,War",United States,"English,Japanese",125.0,movie
5047,5048,Lila Says,2005,18+,6.9,68%,0,0,1,0,0,Ziad Doueiri,"Crime,Drama,Romance","France,United Kingdom","French,Arabic",89.0,movie
5048,5049,Admiral,2015,7+,7.0,67%,0,0,1,0,0,Roel Reiné,"Action,Adventure,Biography,Drama,History",Netherlands,"Dutch,English,French",151.0,movie
5049,5050,The Fits,2016,,6.7,97%,0,0,1,0,0,Anna Rose Holmer,"Drama,Music",United States,English,72.0,movie
5050,5051,The Chant of Jimmie Blacksmith,1978,,7.3,100%,0,0,1,0,0,Fred Schepisi,"Biography,Crime,Drama,History",Australia,English,122.0,movie
5051,5052,Keep the Lights On,2012,,6.4,89%,0,0,1,0,0,Ira Sachs,"Drama,Romance",United States,"English,Danish",101.0,movie
5052,5053,Marjorie Prime,2017,,6.3,90%,0,0,1,0,0,Michael Almereyda,"Drama,Mystery,Romance,Sci-Fi",United States,English,99.0,movie
5053,5054,Bunty Aur Babli,2005,7+,6.2,83%,0,0,1,0,0,Shaad Ali,"Comedy,Drama,Romance",India,"Hindi,English",170.0,movie
5054,5055,Fear of a Black Hat,1994,18+,7.2,86%,0,0,1,0,0,Rusty Cundieff,"Comedy,Music","United States,United Kingdom",English,88.0,movie
5055,5056,The Fencer,2015,,7.1,85%,0,0,1,0,0,Klaus Härö,"Biography,Drama,History,Sport","Finland,Estonia,Germany","Estonian,Russian,Armenian",99.0,movie
5056,5057,Keep the Change,2018,,6.3,100%,0,0,1,0,0,Rachel Israel,"Comedy,Romance",United States,English,94.0,movie
5057,5058,The Shooting,1966,all,6.6,100%,0,0,1,0,0,Monte Hellman,Western,United States,English,82.0,movie
5058,5059,Two Hands,1999,18+,7.1,67%,0,0,1,0,0,Gregor Jordan,"Comedy,Crime,Thriller",Australia,English,103.0,movie
5059,5060,The Golden Coach,1952,,7.0,100%,0,0,1,0,0,Jean Renoir,"Comedy,Drama,History,Romance","France,Italy",English,103.0,movie
5060,5061,Savior,1998,18+,7.3,56%,0,0,1,0,0,Predrag Antonijevic,"Drama,War",United States,"English,Serbian,French",103.0,movie
5061,5062,Young Sherlock Holmes,1985,13+,6.8,64%,0,0,1,0,0,Barry Levinson,"Adventure,Fantasy,Mystery,Thriller",United States,English,109.0,movie
5062,5063,Starry Eyes,2014,,6.0,74%,0,0,1,0,0,"Kevin Kölsch,Dennis Widmyer","Drama,Fantasy,Horror,Thriller","United States,Belgium",English,98.0,movie
5063,5064,Home,2009,,8.6,,0,0,1,0,0,Tim Johnson,"Animation,Adventure,Comedy,Family,Fantasy,Sci-Fi",United States,"English,French",94.0,movie
5064,5065,The Southerner,1945,,7.1,91%,0,0,1,0,0,Jean Renoir,Drama,United States,English,92.0,movie
5065,5066,Orchestra Rehearsal,1978,18+,7.2,88%,0,0,1,0,0,Federico Fellini,"Comedy,Drama,Music","Italy,West Germany","Italian,German",70.0,movie
5066,5067,Family,2019,18+,6.3,75%,0,0,1,0,0,,"Drama,Family",United States,English,60.0,tv series
5067,5068,Narco Cultura,2013,18+,7.2,89%,0,0,1,0,0,Shaul Schwarz,Documentary,"United States,Mexico","English,Spanish",103.0,movie
5068,5069,Harmontown,2014,,7.3,79%,0,0,1,0,0,,"Comedy,Talk-Show",United States,English,,tv series
5069,5070,Baby Boom,1987,7+,6.2,75%,0,0,1,0,0,Charles Shyer,"Comedy,Drama,Romance",United States,English,110.0,movie
5070,5071,Oddball,2015,7+,6.4,87%,0,0,1,0,0,Stuart McDonald,"Adventure,Family",Australia,English,95.0,movie
5071,5072,Dr. Jekyll and Mr. Hyde,1920,,7.0,92%,0,0,1,0,0,Rouben Mamoulian,"Horror,Sci-Fi",United States,English,98.0,movie
5072,5073,Tiger Zinda Hai,2017,7+,6.0,73%,0,0,1,0,0,Ali Abbas Zafar,"Action,Adventure,Thriller",India,"Hindi,English",161.0,movie
5073,5074,Ill Manors,2012,13+,7.1,77%,0,0,1,0,0,Plan B,"Crime,Drama",United Kingdom,English,121.0,movie
5074,5075,Hollywood Shuffle,1987,18+,7.0,88%,0,0,1,0,0,Robert Townsend,Comedy,United States,English,78.0,movie
5075,5076,They Look Like People,2016,,5.9,92%,0,0,1,0,0,Perry Blackshear,"Drama,Horror,Mystery,Thriller",United States,English,80.0,movie
5076,5077,American Grindhouse,2011,,7.1,86%,0,0,1,0,0,Elijah Drenner,"Documentary,Action,Comedy,History,Horror",United States,English,80.0,movie
5077,5078,The Winslow Boy,1999,all,7.3,97%,0,0,1,0,0,Anthony Asquith,Drama,United Kingdom,English,117.0,movie
5078,5079,The Retrieval,2014,18+,6.6,93%,0,0,1,0,0,Chris Eska,"Adventure,Drama,Western",United States,English,92.0,movie
5079,5080,The Comedy of Terrors,1964,,6.7,89%,0,0,1,0,0,Jacques Tourneur,"Comedy,Horror",United States,English,84.0,movie
5080,5081,11:55,2017,18+,4.9,100%,0,0,1,0,0,"Ari Issler,Ben Snyder","Crime,Drama",United States,English,80.0,movie
5081,5082,Everlasting,2016,,6.6,100%,0,0,1,0,0,Anthony Stabley,"Crime,Drama,Mystery,Romance,Thriller",United States,English,85.0,movie
5082,5083,Cobra Verde,1987,,7.0,82%,0,0,1,0,0,Werner Herzog,"Adventure,Drama","West Germany,Ghana","German,Ewe,Portuguese",111.0,movie
5083,5084,Cutter's Way,1981,18+,6.9,91%,0,0,1,0,0,Ivan Passer,"Crime,Drama,Mystery,Thriller",United States,English,109.0,movie
5084,5085,Sweet Land,2005,7+,7.1,85%,0,0,1,0,0,Ali Selim,"Drama,Romance",United States,"English,German,Norwegian",110.0,movie
5085,5086,T-Men,1948,,7.0,100%,0,0,1,0,0,Anthony Mann,"Crime,Film-Noir,Thriller",United States,"English,Italian",92.0,movie
5086,5087,The Family I Had,2017,,6.9,100%,0,0,1,0,0,"Katie Green,Carlye Rubin","Documentary,Crime",United States,English,77.0,movie
5087,5088,Twist of Faith,2005,18+,7.2,100%,0,0,1,0,0,Paul A. Kaufman,"Drama,Romance",United States,"English,Hebrew",85.0,tv movie
5088,5089,Brad's Status,2017,18+,6.5,80%,0,0,1,0,0,Mike White,"Comedy,Drama,Music",United States,English,102.0,movie
5089,5090,Super Inframan,1975,7+,6.3,100%,0,0,1,0,0,Shan Hua,"Action,Sci-Fi",Hong Kong,"Mandarin,Cantonese",88.0,movie
5090,5091,Trilogy of Terror,1975,,6.6,91%,0,0,1,0,0,Dan Curtis,"Horror,Thriller",United States,English,72.0,tv movie
5091,5092,102 Not Out,2018,7+,7.4,67%,0,0,1,0,0,Umesh Shukla,"Comedy,Drama",India,Hindi,102.0,movie
5092,5093,Cash Only,2015,,6.1,100%,0,0,1,0,0,Malik Bader,"Crime,Drama,Thriller","Albania,United States","English,Albanian",91.0,movie
5093,5094,Detainment,2018,18+,7.4,83%,0,0,1,0,0,Vincent Lambe,"Short,Crime,Drama","Ireland,United Kingdom",English,30.0,movie
5094,5095,Hichki,2018,7+,7.5,55%,0,0,1,0,0,Siddharth Malhotra,"Comedy,Drama",India,"Hindi,English",116.0,movie
5095,5096,The English Surgeon,2009,16+,8.1,89%,0,0,1,0,0,Geoffrey Smith,Documentary,United Kingdom,"English,Ukrainian",94.0,movie
5096,5097,The Dirties,2013,,6.9,81%,0,0,1,0,0,Matt Johnson,"Crime,Drama",Canada,English,83.0,movie
5097,5098,Unplanned,2019,18+,5.8,40%,0,0,1,0,0,"Chuck Konzelman,Cary Solomon","Biography,Drama",United States,English,109.0,movie
5098,5099,The Front,1976,7+,7.3,73%,0,0,1,0,0,Martin Ritt,Drama,United States,English,95.0,movie
5099,5100,College,1927,,7.1,89%,0,0,1,0,0,,Comedy,United States,English,30.0,tv series
5100,5101,Never Grow Old,2019,18+,5.9,90%,0,0,1,0,0,Ivan Kavanagh,"Action,Drama,Western","Ireland,Belgium,France,Luxembourg,United Kingdom","English,Italian",100.0,movie
5101,5102,Seoul Station,2016,,6.1,100%,0,0,1,0,0,Sang-ho Yeon,"Animation,Horror,Thriller",South Korea,Korean,92.0,movie
5102,5103,Across 110th Street,1972,18+,7.0,81%,0,0,1,0,0,Barry Shear,"Action,Crime,Drama,Thriller",United States,"English,Italian",102.0,movie
5103,5104,Ice Mother,2017,,6.8,100%,0,0,1,0,0,Bohdan Sláma,"Comedy,Drama,Romance","Czech Republic,France,Slovakia",Czech,106.0,movie
5104,5105,Royal Wedding,1951,,6.7,92%,0,0,1,0,0,Stanley Donen,"Comedy,Musical,Romance",United States,English,93.0,movie
5105,5106,Almost Holy,2015,18+,7.5,98%,0,0,1,0,0,Steve Hoover,"Documentary,Biography,Drama,News","Ukraine,United States","English,Ukrainian",96.0,movie
5106,5107,The Assassin,2015,,6.3,80%,0,0,1,0,0,John Badham,"Action,Crime,Drama,Thriller",United States,"English,French",109.0,movie
5107,5108,Bad Samaritan,2018,18+,6.4,53%,0,0,1,0,0,Dean Devlin,"Crime,Horror,Thriller",United States,English,110.0,movie
5108,5109,Stations of the Cross,2014,,7.4,92%,0,0,1,0,0,Dietrich Brüggemann,Drama,"Germany,France","German,French,Latin",110.0,movie
5109,5110,Eden,2012,18+,6.6,86%,0,0,1,0,0,Mia Hansen-Løve,"Biography,Drama,Music",France,"French,English",131.0,movie
5110,5111,Love on a Leash,2011,,9.3,,0,0,1,0,0,Fen Tian,"Comedy,Drama,Fantasy,Romance",United States,,90.0,movie
5111,5112,Dreams with Sharp Teeth,2008,,7.8,100%,0,0,1,0,0,Erik Nelson,"Documentary,Biography",United States,English,96.0,movie
5112,5113,Little Big Man,1970,13+,7.6,96%,0,0,1,0,0,Arthur Penn,"Adventure,Comedy,Drama,Western",United States,English,139.0,movie
5113,5114,Jellyfish,2007,,7.0,87%,0,0,1,0,0,James Gardner,Drama,United Kingdom,English,101.0,movie
5114,5115,Do You Trust this Computer?,2018,,7.4,71%,0,0,1,0,0,Chris Paine,Documentary,"Japan,United States",English,78.0,movie
5115,5116,The King of Masks,1995,,7.7,89%,0,0,1,0,0,Tian-Ming Wu,Drama,"China,Hong Kong",Mandarin,91.0,movie
5116,5117,Big Eden,2000,13+,7.3,65%,0,0,1,0,0,Thomas Bezucha,"Comedy,Drama,Romance",United States,English,118.0,movie
5117,5118,The Cat o' Nine Tails,1971,,6.7,81%,0,0,1,0,0,Dario Argento,"Horror,Mystery,Thriller","Italy,France,West Germany","English,Italian",112.0,movie
5118,5119,Brimstone,2016,18+,7.1,41%,0,0,1,0,0,Martin Koolhoven,"Drama,Mystery,Thriller,Western","Netherlands,France,Germany,Belgium,Sweden,United Kingdom,United States","English,Dutch",148.0,movie
5119,5120,LFO,2013,,6.6,100%,0,0,1,0,0,Antonio Tublen,"Drama,Sci-Fi","Sweden,Denmark",Swedish,94.0,movie
5120,5121,Cyrano de Bergerac,1950,,7.5,85%,0,0,1,0,0,Jean-Paul Rappeneau,"Comedy,Drama,History,Romance",France,French,137.0,movie
5121,5122,Rabid,1977,18+,6.3,73%,0,0,1,0,0,"Jen Soska,Sylvia Soska","Horror,Sci-Fi",Canada,English,107.0,movie
5122,5123,Of Human Bondage,1934,,7.2,85%,0,0,1,0,0,John Cromwell,"Drama,Romance",United States,English,83.0,movie
5123,5124,Kung Fu Jungle,2014,,6.5,75%,0,0,1,0,0,Teddy Chan,"Action,Crime,Thriller","China,Hong Kong","Cantonese,Mandarin",100.0,movie
5124,5125,Hagazussa,2018,,5.9,96%,0,0,1,0,0,Lukas Feigelfeld,"Drama,Horror","Austria,Germany",German,102.0,movie
5125,5126,Euthanizer,2017,,6.8,87%,0,0,1,0,0,Teemu Nikki,"Drama,Horror,Thriller",Finland,Finnish,85.0,movie
5126,5127,The Marriage Circle,1924,,7.2,100%,0,0,1,0,0,Ernst Lubitsch,Comedy,United States,,85.0,movie
5127,5128,The World Before Your Feet,2018,13+,7.6,100%,0,0,1,0,0,Jeremy Workman,Documentary,United States,English,95.0,movie
5128,5129,On Any Sunday,1971,all,7.8,83%,0,0,1,0,0,Bruce Brown,"Documentary,Sport",United States,English,96.0,movie
5129,5130,In Which We Serve,1942,,7.2,89%,0,0,1,0,0,"Noël Coward,David Lean","Drama,War",United Kingdom,English,114.0,movie
5130,5131,The Children Act,2017,18+,6.7,74%,0,0,1,0,0,Richard Eyre,Drama,"United Kingdom,United States",English,105.0,movie
5131,5132,Convoy,1978,7+,6.4,43%,0,0,1,0,0,Sam Peckinpah,"Action,Drama",United States,English,110.0,movie
5132,5133,What Will People Say,2017,,7.4,78%,0,0,1,0,0,Iram Haq,Drama,"Norway,Germany,Sweden,France,Denmark","Urdu,Norwegian",106.0,movie
5133,5134,The Exorcist III,1990,18+,6.4,59%,0,0,1,0,0,William Peter Blatty,"Drama,Horror,Mystery",United States,English,110.0,movie
5134,5135,Off the Rails,2016,16+,7.1,100%,0,0,1,0,0,Jules Williamson,Comedy,United Kingdom,English,,movie
5135,5136,Long Weekend,1978,13+,6.6,86%,0,0,1,0,0,Colin Eggleston,"Horror,Mystery,Thriller",Australia,English,97.0,movie
5136,5137,Return of the Hero,2018,13+,6.5,80%,0,0,1,0,0,Laurent Tirard,"Comedy,History","France,Belgium",French,90.0,movie
5137,5138,Kid Cannabis,2014,,6.4,71%,0,0,1,0,0,John Stockwell,"Biography,Comedy,Crime,Drama",United States,English,110.0,movie
5138,5139,Beauty Is Embarrassing,2012,,7.4,91%,0,0,1,0,0,Neil Berkeley,"Documentary,Biography,Comedy",United States,English,88.0,movie
5139,5140,Blue My Mind,2018,,6.1,77%,0,0,1,0,0,Lisa Brühlmann,"Drama,Fantasy",Switzerland,Swiss German,97.0,movie
5140,5141,The Inspector General,1949,,6.8,90%,0,0,1,0,0,Henry Koster,"Comedy,Musical,Romance",United States,English,102.0,movie
5141,5142,Animal Factory,2000,18+,6.6,82%,0,0,1,0,0,Steve Buscemi,"Crime,Drama",United States,English,94.0,movie
5142,5143,Shanghai Triad,1995,18+,7.1,87%,0,0,1,0,0,Yimou Zhang,"Crime,Drama,History,Romance,Thriller","France,China",Mandarin,108.0,movie
5143,5144,Gloria Bell,2018,18+,6.3,91%,0,0,1,0,0,Sebastián Lelio,"Comedy,Drama,Romance","Chile,United States",English,102.0,movie
5144,5145,The Prophecy,1995,18+,6.5,43%,0,0,1,0,0,Gregory Widen,"Action,Crime,Drama,Fantasy,Horror,Mystery,Thriller",United States,English,98.0,movie
5145,5146,Manufactured Landscapes,2006,,7.3,84%,0,0,1,0,0,Jennifer Baichwal,Documentary,Canada,"English,Cantonese,Mandarin",86.0,movie
5146,5147,"Cairo 6,7,8",2010,,7.5,80%,0,0,1,0,0,Mohamed Diab,Drama,Egypt,Arabic,100.0,movie
5147,5148,The Way of the Gun,2000,18+,6.7,45%,0,0,1,0,0,Christopher McQuarrie,"Action,Crime,Drama,Thriller",United States,"English,Spanish",119.0,movie
5148,5149,Soapdish,1991,13+,6.6,69%,0,0,1,0,0,Michael Hoffman,"Comedy,Romance",United States,English,97.0,movie
5149,5150,The Third Murder,2017,18+,6.7,86%,0,0,1,0,0,Hirokazu Koreeda,"Crime,Drama,Mystery",Japan,Japanese,124.0,movie
5150,5151,Big Fan,2009,18+,6.7,86%,0,0,1,0,0,Robert Siegel,"Comedy,Crime,Drama,Sport",United States,English,88.0,movie
5151,5152,Night Owls,2015,18+,6.2,100%,0,0,1,0,0,Charles Hood,"Comedy,Drama",United States,English,90.0,movie
5152,5153,Call Me Lucky,2015,,7.6,85%,0,0,1,0,0,Bobcat Goldthwait,"Documentary,Biography,Comedy",United States,English,106.0,movie
5153,5154,Anand,1971,18+,8.7,,0,0,1,0,0,Hrishikesh Mukherjee,"Drama,Musical",India,Hindi,122.0,movie
5154,5155,The Mule,2014,,6.3,87%,0,0,1,0,0,Clint Eastwood,"Crime,Drama,Thriller",United States,"English,Spanish",116.0,movie
5155,5156,The Shout,1978,18+,6.7,86%,0,0,1,0,0,Jerzy Skolimowski,"Drama,Horror",United Kingdom,English,86.0,movie
5156,5157,The Dark,2018,,5.6,87%,0,0,1,0,0,Neil Marshall,"Adventure,Horror,Thriller",United Kingdom,English,99.0,movie
5157,5158,The Irish Pub,2013,,7.3,100%,0,0,1,0,0,Alex Fegan,"Documentary,History,Music",Ireland,English,76.0,movie
5158,5159,Charlie's Country,2013,,7.2,95%,0,0,1,0,0,Rolf de Heer,Drama,Australia,"Aboriginal,English",108.0,movie
5159,5160,Autoluminescent: Rowland S. Howard,2011,,7.9,100%,0,0,1,0,0,"Richard Lowenstein,Lynn-Maree Milburn","Documentary,Music",Australia,English,110.0,movie
5160,5161,Never on Sunday,1960,,7.3,67%,0,0,1,0,0,Jules Dassin,"Comedy,Drama,Romance",Greece,"English,Greek,Russian",91.0,movie
5161,5162,The Gateway,2018,13+,5.5,63%,0,0,1,0,0,John V. Soto,Sci-Fi,Australia,English,90.0,movie
5162,5163,The Pope's Toilet,2007,,7.3,88%,0,0,1,0,0,"César Charlone,Enrique Fernández","Comedy,Drama","Uruguay,Brazil,France","Spanish,Portuguese",90.0,movie
5163,5164,Hot Summer Nights,2018,18+,6.4,43%,0,0,1,0,0,Elijah Bynum,"Comedy,Crime,Drama,Romance",United States,English,107.0,movie
5164,5165,Robin Hood,1922,7+,7.2,100%,0,0,1,1,0,Ridley Scott,"Action,Adventure,Drama,History","United States,United Kingdom","English,French,Ukrainian",140.0,movie
5165,5166,Palo Alto,2014,18+,6.2,69%,0,0,1,0,0,Gia Coppola,Drama,United States,English,100.0,movie
5166,5167,Ray Harryhausen: Special Effects Titan,2011,7+,7.5,92%,0,0,1,0,0,Gilles Penso,"Documentary,Biography",France,English,90.0,movie
5167,5168,The Goldfinch,2019,18+,6.2,24%,0,0,1,0,0,John Crowley,Drama,United States,"English,Ukrainian,German,French",149.0,movie
5168,5169,Park Row,1952,,7.2,100%,0,0,1,0,0,Samuel Fuller,"Drama,Thriller",United States,"English,French,German",83.0,movie
5169,5170,Kundo: Age of the Rampant,2014,,6.8,82%,0,0,1,0,0,Jong-bin Yoon,"Action,Drama,History",South Korea,Korean,137.0,movie
5170,5171,Book Club,2018,13+,6.1,55%,0,0,1,0,0,Bill Holderman,"Comedy,Drama,Romance",United States,"English,Hungarian",104.0,movie
5171,5172,King of the Ants,2003,18+,6.2,100%,0,0,1,0,0,Stuart Gordon,"Crime,Drama,Thriller",United States,English,102.0,movie
5172,5173,The Opposite of Sex,1998,18+,6.3,80%,0,0,1,0,0,Don Roos,"Comedy,Drama,Romance",United States,English,105.0,movie
5173,5174,Hidden Agenda,1990,18+,6.9,83%,0,0,1,0,0,Ken Loach,"Drama,Thriller",United Kingdom,English,108.0,tv series
5174,5175,The Italian,2005,13+,7.5,91%,0,0,1,0,0,Andrey Kravchuk,Drama,Russia,"Russian,Italian,English",90.0,movie
5175,5176,Photograph,2019,13+,6.8,79%,0,0,1,0,0,Ritesh Batra,"Drama,Romance","Germany,India,United States","Hindi,Gujarati,English",110.0,movie
5176,5177,Night Comes On,2018,,6.5,100%,0,0,1,0,0,Jordana Spiro,Drama,United States,English,86.0,movie
5177,5178,Untold Scandal,2003,,6.9,87%,0,0,1,0,0,,"Drama,Mystery,Romance",South Korea,Korean,32.0,tv series
5178,5179,The Hanging Garden,1997,18+,6.8,94%,0,0,1,0,0,Thom Fitzgerald,"Drama,Romance","Canada,United Kingdom",English,91.0,movie
5179,5180,Dreamchild,1985,7+,6.8,100%,0,0,1,0,0,Gavin Millar,"Biography,Comedy,Drama,Fantasy,Romance",United Kingdom,English,94.0,movie
5180,5181,Unmistaken Child,2009,7+,7.5,81%,0,0,1,0,0,Nati Baratz,Documentary,Israel,"English,Tibetan,Hindi,Nepali",102.0,movie
5181,5182,22 Bullets,2010,,6.7,46%,0,0,1,0,0,Richard Berry,"Action,Crime,Drama,Thriller",France,French,117.0,movie
5182,5183,The Scarlet Pimpernel,1934,,7.4,88%,0,0,1,0,0,Clive Donner,"Action,Drama,Romance",United Kingdom,English,142.0,tv movie
5183,5184,The Story of Luke,2013,,7.2,83%,0,0,1,0,0,Alonso Mayo,"Comedy,Drama",United States,English,96.0,movie
5184,5185,Lost Angels: Skid Row Is My Home,2012,,7.5,100%,0,0,1,0,0,Thomas Napper,"Documentary,News",United States,English,77.0,movie
5185,5186,Always Shine,2016,,5.6,92%,0,0,1,0,0,Sophia Takal,"Drama,Horror,Mystery,Thriller",United States,English,85.0,movie
5186,5187,Elizabethtown,2005,13+,6.4,29%,0,0,1,0,0,Cameron Crowe,"Comedy,Drama,Romance",United States,English,123.0,movie
5187,5188,After the Dark,2013,18+,5.7,71%,0,0,1,0,0,John Huddles,"Drama,Fantasy,Sci-Fi","United States,Indonesia","English,Middle English,Indonesian",107.0,movie
5188,5189,G.B.F.,2013,18+,5.9,80%,0,0,1,0,0,Darren Stein,"Comedy,Drama,Romance",United States,"English,German",92.0,movie
5189,5190,I Spit on Your Grave,2010,18+,6.3,33%,0,0,1,0,0,Steven R. Monroe,"Horror,Thriller",United States,English,108.0,movie
5190,5191,American Gigolo,1980,18+,6.2,68%,0,0,1,0,0,Paul Schrader,"Crime,Drama,Mystery,Romance,Thriller",United States,"English,Swedish,French,German",117.0,movie
5191,5192,Outfoxed: Rupert Murdoch's War on Journalism,2004,,7.5,85%,0,0,1,0,0,Robert Greenwald,Documentary,United States,English,75.0,movie
5192,5193,Upside Down: The Creation Records Story,2010,18+,7.2,100%,0,0,1,0,0,Danny O'Connor,"Documentary,Music",United Kingdom,English,101.0,movie
5193,5194,White Zombie,1932,,6.3,86%,0,0,1,0,0,Victor Halperin,Horror,United States,English,69.0,movie
5194,5195,Pork Chop Hill,1959,,7.1,83%,0,0,1,0,0,Lewis Milestone,"Action,Drama,War",United States,English,97.0,movie
5195,5196,As If I Am Not There,2010,,7.2,85%,0,0,1,0,0,Juanita Wilson,Drama,"Ireland,Sweden,Republic of North Macedonia","German,Bosnian,English",109.0,movie
5196,5197,The Special Relationship,2010,16+,6.7,86%,0,0,1,0,0,Richard Loncraine,"Biography,Drama,History","United Kingdom,United States","English,French",93.0,tv movie
5197,5198,Woman on the Run,1950,7+,7.3,83%,0,0,1,0,0,Norman Foster,"Crime,Drama,Film-Noir,Thriller",United States,English,77.0,movie
5198,5199,Louis C.K.: Shameless,2007,18+,8.6,,0,0,1,0,0,Steven J. Santos,Comedy,United States,English,56.0,movie
5199,5200,Code Black,2014,,7.2,88%,0,0,1,0,0,,Drama,United States,English,42.0,tv series
5200,5201,The Departure,2017,,7.0,100%,0,0,1,0,0,Merland Hoxha,Drama,United States,English,70.0,movie
5201,5202,We Have Always Lived in the Castle,2019,,5.6,86%,0,0,1,0,0,Stacie Passon,"Drama,Mystery,Thriller",United States,English,90.0,movie
5202,5203,King Corn,2007,all,7.0,96%,0,0,1,0,0,Aaron Woolf,Documentary,United States,English,88.0,movie
5203,5204,"People, Places, Things",2015,18+,6.9,76%,0,0,1,0,0,Ron Sylvester,Talk-Show,,,,movie
5204,5205,Something from Nothing: The Art of Rap,2012,18+,7.2,86%,0,0,1,0,0,"Ice-T,Andy Baybutt","Documentary,Music","United Kingdom,United States",English,106.0,movie
5205,5206,The Age of Stupid,2009,13+,7.0,73%,0,0,1,0,0,Franny Armstrong,"Documentary,History,News,War",United Kingdom,"English,French",92.0,movie
5206,5207,Chris & Don: A Love Story,2007,13+,7.5,94%,0,0,1,0,0,"Tina Mascara,Guido Santi","Documentary,Biography,Romance",United States,English,90.0,movie
5207,5208,Angels Wear White,2017,16+,7.2,94%,0,0,1,0,0,Vivian Qu,Drama,China,Mandarin,107.0,movie
5208,5209,King and Country,1964,7+,7.4,86%,0,0,1,0,0,Joseph Losey,"Drama,War",United Kingdom,English,88.0,movie
5209,5210,Mr. Majestyk,1974,7+,6.8,77%,0,0,1,0,0,Richard Fleischer,"Action,Crime,Drama,Romance,Thriller",United States,English,103.0,movie
5210,5211,Two Night Stand,2014,18+,6.4,38%,0,0,1,0,0,Max Nichols,"Comedy,Romance",United States,English,86.0,movie
5211,5212,The Four Feathers,2002,13+,6.5,41%,0,0,1,0,0,Shekhar Kapur,"Action,Adventure,Drama,Romance,War","United Kingdom,United States",English,132.0,movie
5212,5213,The Joneses,2010,18+,6.5,63%,0,0,1,0,0,Derrick Borte,"Comedy,Drama",United States,English,96.0,movie
5213,5214,Top Spin,2014,,6.9,100%,0,0,1,0,0,"Sara Newens,Mina T. Son",Documentary,United States,"English,Chinese",80.0,movie
5214,5215,Orange County,2002,13+,6.2,46%,0,0,1,0,0,,"Comedy,Drama,Romance",United States,English,44.0,tv series
5215,5216,Saturday Church,2017,,6.3,93%,0,0,1,0,0,Damon Cardasis,"Drama,Fantasy,Musical",United States,English,82.0,movie
5216,5217,London River,2009,,6.8,91%,0,0,1,0,0,Rachid Bouchareb,"Drama,Mystery","United Kingdom,France,Algeria","English,French,Arabic",84.0,movie
5217,5218,A Vigilante,2018,18+,5.6,92%,0,0,1,0,0,Sarah Daggar-Nickson,"Crime,Drama,Mystery,Thriller",United States,English,91.0,movie
5218,5219,Tumhari Sulu,2017,,7.0,83%,0,0,1,0,0,Suresh Triveni,"Comedy,Drama",India,Hindi,150.0,movie
5219,5220,The Hornet's Nest,2014,18+,6.6,72%,0,0,1,0,0,"David Salzberg,Christian Tureaud","Documentary,Action,History,War","Afghanistan,United States",English,93.0,movie
5220,5221,A Quiet Passion,2016,13+,6.4,92%,0,0,1,0,0,Terence Davies,"Biography,Drama","United Kingdom,Belgium,United States,Canada",English,125.0,movie
5221,5222,The Trotsky,2010,,6.8,79%,0,0,1,0,0,Jacob Tierney,"Comedy,Drama",Canada,"English,French,Russian,Hebrew,German",120.0,movie
5222,5223,We Live in Public,2009,,7.2,82%,0,0,1,0,0,Ben Stiller,,United States,English,,NA
